index,x,y
0,17.585,98.631
1,68.883,5.92
2,54.848,66.01
3,23.489,40.393
4,95.166,18.727
5,2.13,4.716
6,4.483,4.172
7,54.462,69.248
8,71.217,4.906
9,73.572,6.145
10,6.94,6.783
11,96.104,20.702
12,19.671,97.256
13,20.28,39.467
14,3.766,5.522
15,16.694,97.082
16,19.264,94.901
17,96.895,18.485
18,20.551,94.35
19,16.227,98.77
20,5.124,3.244
21,22.229,41.003
22,4.031,7.823
23,74.981,5.261
24,24.015,39.614
25,57.821,66.493
26,17.466,97.452
27,17.36,96.037
28,56.427,66.613
29,70.01,1.978
30,4.626,6.027
31,71.371,4.497
32,60.152,69.442
33,98.987,19.032
34,73.474,0.505
35,19.171,97.315
36,93.29,17.352
37,57.125,66.241
38,6.573,4.804
39,74.147,1.792
40,69.723,2.689
41,18.047,40.786
42,74.584,5.041
43,16.459,41.015
44,52.628,69.599
45,18.971,40.869
46,70.051,4.788
47,16.971,40.328
48,13.145,37.681
49,3.377,6.676
50,97.962,16.592
51,94.937,21.199
52,94.07,20.053
53,5.194,5.431
54,73.87,5.495
55,20.759,40.858
56,52.931,69.822
57,52.948,71.256
58,10.481,6.976
59,55.419,67.344
60,20.325,96.982
61,20.982,38.859
62,55.765,67.799
63,91.467,19.066
64,94.139,18.768
65,55.443,66.801
66,16.75,42.715
67,18.274,39.477
68,74.295,3.581
69,1.747,2.805
70,20.392,40.776
71,19.999,39.234
72,4.263,4.184
73,94.111,17.269
74,15.844,40.285
75,93.225,16.898
76,16.007,97.946
77,69.387,5.441
78,1.284,6.973
79,55.03,64.822
80,56.314,68.727
81,19.292,39.059
82,90.876,17.437
83,67.478,4.054
84,94.323,17.006
85,70.574,3.498
86,12.865,96.291
87,72.742,4.209
88,91.801,19.063
89,96.753,18.569
90,92.504,17.117
91,92.817,18.285
92,15.791,96.307
93,95.851,18.838
94,98.503,19.85
95,3.474,7.696
96,70.545,5.023
97,18.979,40.497
98,17.107,96.645
99,94.624,18.47
100,69.854,2.24
101,93.687,18.865
102,75.396,5.101
103,93.162,19.808
104,55.531,67.017
105,21.971,40.801
106,71.391,0.785
107,72.707,4.48
108,15.844,94.553
109,91.077,16.913
110,7.145,7.147
111,9.436,5.037
112,68.962,2.497
113,90.084,18.274
114,20.084,39.756
115,58.576,68.466
116,78.107,2.564
117,19.639,40.596
118,74.117,4.314
119,6.985,3.084
120,54.273,66.418
121,0.822,4.476
122,6.448,8.807
123,73.087,2.623
124,15.568,96.379
125,9.816,3.805
126,74.425,3.337
127,19.651,42.03
128,18.733,94.282
129,3.2,6.846
130,1.58,2.923
131,95.748,19.351
132,17.889,96.652
133,96.033,18.526
134,60.745,68.751
135,89.349,17.804
136,1.379,6.105
137,73.277,2.887
138,90.72,22.718
139,5.09,7.698
140,19.803,97.855
141,72.556,2.628
142,55.08,66.141
143,21.907,38.56
144,75.301,4.451
145,17.916,98.924
146,69.013,4.106
147,18.332,97.811
148,55.388,69.698
149,7.041,5.784
150,62.287,66.942
151,51.691,68.896
152,67.592,0.421
153,15.791,97.486
154,71.999,5.27
155,57.402,65.641
156,19.827,41.687
157,69.407,3.472
158,19.822,96.951
159,71.968,4.05
160,18.516,98.563
161,4.246,1.984
162,89.711,17.732
163,17.829,99.256
164,1.874,7.718
165,16.532,97.012
166,16.688,97.651
167,95.486,16.633
168,67.198,4.127
169,19.624,39.884
170,53.362,65.772
171,21.633,40.848
172,16.28,98.076
173,1.343,5.159
174,73.368,1.954
175,57.749,66.808
176,15.217,39.182
177,93.872,17.154
178,95.181,19.942
179,24.311,38.57
180,95.329,18.256
181,3.214,3.518
182,72.92,2.862
183,94.055,18.785
184,16.152,97.616
185,16.185,97.027
186,5.223,5.005
187,95.527,19.198
188,71.716,3.835
189,58.054,65.543
190,19.859,40.173
191,22.337,40.503
192,20.457,40.534
193,54.231,67.414
194,92.013,19.902
195,92.245,21.465
196,3.976,3.919
197,19.025,96.509
198,5.197,4.884
199,58.587,66.893
200,71.16,0.113
201,6.827,5.059
202,20.396,37.641
203,7.338,5.504
204,20.706,98.061
205,1.77,5.78
206,18.654,99.487
207,60.222,69.255
208,94.001,16.558
209,6.853,4.685
210,93.807,19.083
211,15.38,98.156
212,18.643,41.554
213,18.176,97.766
214,75.069,5.006
215,57.218,69.853
216,95.717,15.715
217,93.902,18.827
218,3.529,4.59
219,76.472,1.145
220,70.484,3.459
221,93.158,17.173
222,18.95,38.612
223,72.236,4.703
224,69.711,4.956
225,17.016,41.373
226,72.076,2.89
227,19.309,97.444
228,17.932,95.662
229,93.718,21.796
230,92.339,17.806
231,17.297,40.82
232,22.028,97.76
233,69.64,3.138
234,15.889,40.218
235,18.229,93.662
236,94.84,20.718
237,24.423,38.414
238,55.268,69.691
239,72.576,4.533
240,55.926,68.531
241,94.919,18.423
242,71.863,7.134
243,72.265,3.669
244,8.57,5.236
245,4.259,3.492
246,55.893,67.383
247,4.068,6.405
248,72.41,5.23
249,54.705,68.962
250,18.086,97.033
251,18.265,96.665
252,75.602,3.901
253,7.026,6.031
254,23.671,39.709
255,100.0,17.633
256,57.933,66.117
257,53.48,68.151
258,67.302,5.624
259,60.236,67.814
260,20.526,97.733
261,16.069,96.528
262,16.593,37.85
263,20.4,42.089
264,15.478,97.119
265,50.186,68.537
266,20.707,42.267
267,54.862,69.876
268,97.801,17.731
269,3.635,7.623
270,93.142,18.789
271,17.808,97.364
272,19.801,98.938
273,17.832,95.296
274,3.38,6.971
275,93.247,19.657
276,17.966,38.833
277,93.359,18.449
278,8.216,5.446
279,21.179,41.673
280,22.694,95.852
281,18.066,39.674
282,19.007,37.858
283,52.614,67.053
284,53.097,65.561
285,68.252,5.358
286,55.078,68.929
287,94.218,18.596
288,15.015,96.807
289,16.964,39.93
290,21.348,41.497
291,20.395,40.895
292,15.604,94.234
293,52.904,68.463
294,0.0,5.618
295,20.521,96.389
296,16.115,40.1
297,4.6,4.574
298,19.589,98.701
299,5.519,6.992
300,14.593,97.757
301,88.334,17.902
302,52.421,67.339
303,15.981,95.641
304,5.5,6.819
305,13.778,96.706
306,3.383,2.564
307,17.457,97.038
308,66.99,2.279
309,57.438,67.144
310,95.287,19.848
311,60.955,67.617
312,75.895,4.918
313,6.393,4.887
314,90.579,19.316
315,66.856,5.15
316,97.016,18.898
317,8.582,3.358
318,15.13,97.329
319,15.763,96.935
320,74.402,3.503
321,55.614,66.967
322,71.11,3.892
323,21.554,38.937
324,18.81,96.546
325,95.49,19.794
326,54.976,67.053
327,89.528,19.234
328,3.996,6.823
329,25.338,41.443
330,11.822,97.261
331,16.627,39.993
332,99.556,19.524
333,95.404,18.37
334,56.527,65.51
335,21.672,42.534
336,3.643,7.31
337,6.172,5.991
338,14.536,98.689
339,92.818,19.513
340,7.98,1.978
341,72.843,6.112
342,9.723,4.824
343,57.83,68.541
344,70.951,5.916
345,9.449,5.135
346,1.679,3.69
347,4.603,3.078
348,6.793,7.841
349,58.51,68.496
350,18.184,40.832
351,4.366,2.626
352,24.669,38.689
353,55.73,67.04
354,17.709,41.715
355,22.217,39.381
356,70.031,2.599
357,2.507,5.443
358,55.264,65.803
359,3.321,5.646
360,12.849,97.999
361,90.479,17.535
362,75.218,3.896
363,16.121,97.953
364,17.323,39.617
365,19.488,40.047
366,17.356,98.06
367,21.261,40.788
368,92.092,18.485
369,21.038,39.573
370,54.729,69.2
371,52.464,66.763
372,18.11,40.14
373,59.698,68.995
374,8.404,6.731
375,18.763,97.685
376,60.315,67.079
377,71.217,0.14
378,92.877,16.773
379,5.371,5.751
380,57.882,68.205
381,91.646,20.838
382,18.639,38.662
383,54.175,65.973
384,21.319,40.823
385,68.476,0.414
386,72.113,5.955
387,19.026,99.2
388,60.653,68.432
389,17.012,99.0
390,16.775,96.556
391,68.612,1.472
392,57.081,68.508
393,57.124,65.66
394,55.406,68.449
395,15.294,98.68
396,19.232,39.741
397,72.603,2.789
398,53.576,69.162
399,67.903,1.031
400,14.625,99.963
401,53.628,66.138
402,92.052,16.736
403,15.465,95.622
404,56.91,68.257
405,92.673,18.557
406,95.426,19.868
407,72.347,4.433
408,14.817,95.569
409,55.483,66.829
410,57.084,67.819
411,16.49,97.419
412,20.126,41.417
413,16.672,39.206
414,8.006,4.545
415,92.797,20.588
416,2.43,7.197
417,19.079,100.0
418,15.671,39.485
419,94.261,18.935
420,51.759,68.806
421,69.422,3.057
422,21.154,42.012
423,59.008,65.829
424,15.974,39.724
425,95.432,16.453
426,4.263,7.458
427,4.253,5.963
428,8.43,5.483
429,54.268,69.175
430,92.142,17.765
431,92.861,16.219
432,92.033,19.171
433,9.693,6.042
434,14.457,43.575
435,57.275,69.457
436,15.651,38.139
437,96.123,18.487
438,56.03,67.505
439,55.697,68.327
440,93.195,17.924
441,72.026,3.321
442,5.203,8.167
443,6.326,4.81
444,4.183,5.306
445,54.935,68.183
446,19.357,99.322
447,54.866,66.637
448,4.304,4.765
449,20.899,98.466
450,57.458,65.098
451,19.826,96.614
452,94.95,18.765
453,2.868,4.212
454,92.252,19.304
455,57.048,68.967
456,92.454,16.925
457,56.464,68.646
458,15.328,96.862
459,20.834,97.727
460,16.604,95.497
461,15.039,40.965
462,92.279,18.6
463,8.897,9.192
464,3.616,5.008
465,69.878,2.058
466,92.251,17.289
467,76.346,3.903
468,55.406,65.276
469,22.396,39.641
470,95.772,19.7
471,74.954,1.638
472,17.501,96.108
473,22.177,37.569
474,16.664,97.569
475,21.312,40.749
476,89.299,18.872
477,69.272,4.002
478,73.297,3.576
479,19.383,38.225
480,74.593,3.603
481,14.347,40.135
482,74.532,0.655
483,20.037,96.817
484,17.059,93.625
485,51.409,66.771
486,74.015,2.71
487,94.342,15.56
488,92.826,16.645
489,18.983,95.637
490,75.916,2.55
491,19.548,42.593
492,51.416,71.399
493,56.556,69.947
494,93.702,20.239
495,5.326,6.67
496,2.991,5.428
497,95.048,17.4
498,72.232,1.362
499,98.403,19.914
500,20.228,40.593
501,19.954,96.416
502,3.739,2.119
503,52.947,68.004
504,92.899,17.494
505,20.121,94.973
506,91.481,19.934
507,96.054,20.113
508,15.26,96.597
509,18.835,38.401
510,5.002,5.9
511,73.301,4.02
512,56.841,68.89
513,57.474,67.239
514,18.111,97.104
515,14.777,95.516
516,94.056,17.289
517,3.165,8.072
518,2.656,4.783
519,59.745,68.141
520,21.475,39.943
521,55.414,70.495
522,8.191,5.715
523,21.931,42.15
524,53.96,68.33
525,2.94,7.29
526,74.418,4.132
527,61.615,65.975
528,57.324,69.438
529,23.049,39.445
530,53.323,66.81
531,20.72,41.367
532,71.5,5.016
533,73.262,5.215
534,57.871,67.858
535,69.434,2.711
536,55.494,67.686
537,92.224,21.144
538,21.703,41.886
539,75.253,0.0
540,19.25,98.931
541,7.447,3.252
542,93.987,19.487
543,1.444,5.052
544,61.961,69.795
545,54.989,67.549
546,17.546,98.457
547,92.627,18.812
548,58.068,68.364
549,95.227,19.577
550,93.199,16.895
551,0.906,7.034
552,96.154,14.922
553,21.205,98.372
554,20.099,37.233
555,55.09,67.254
556,22.313,40.293
557,56.911,66.655
558,20.758,37.245
559,18.082,96.246
560,15.409,95.037
561,17.048,40.076
562,56.399,65.637
563,2.281,4.943
564,67.379,3.077
565,71.608,1.467
566,70.538,2.847
567,69.034,4.922
568,5.898,5.527
569,1.536,4.758
570,54.766,66.25
571,67.461,4.616
572,96.008,18.479
573,3.726,6.21
574,54.54,68.478
575,88.318,16.031
576,91.373,16.872
577,69.489,5.31
578,12.664,97.646
579,67.62,4.564
580,4.337,5.881
581,4.155,5.572
582,1.703,4.648
583,17.834,39.04
584,20.708,97.295
585,3.472,6.416
586,13.883,95.808
587,74.453,4.035
588,71.668,2.762
589,73.333,5.909
590,19.204,41.017
591,92.476,19.374
592,14.521,98.919
593,22.791,38.905
594,70.718,4.299
595,19.947,99.081
596,17.4,40.249
597,56.028,67.738
598,15.763,97.603
599,73.268,4.097
600,58.734,65.005
601,15.518,98.635
602,55.321,66.716
603,67.707,1.136
604,17.63,39.356
605,22.091,40.156
606,69.027,4.519
607,15.753,41.164
608,18.082,39.493
609,95.427,18.762
610,21.715,40.696
611,3.473,3.861
612,54.379,68.355
613,2.124,6.426
614,20.82,38.369
615,14.657,95.318
616,92.746,15.866
617,17.369,39.412
618,20.218,95.556
619,65.536,1.618
620,57.476,67.848
621,22.255,39.071
622,3.743,7.467
623,5.156,3.214
624,18.108,37.161
625,13.634,96.528
626,75.702,4.359
627,17.859,96.944
628,73.127,5.738
629,51.852,66.04
630,54.263,66.974
631,18.678,97.025
632,4.93,5.216
633,69.635,2.563
634,18.226,41.258
635,6.545,6.787
636,6.337,5.983
637,16.069,95.281
638,17.649,96.635
639,18.091,41.681
640,20.69,40.703
641,6.437,2.763
642,19.909,96.836
643,23.022,40.249
644,88.338,16.37
645,7.071,4.841
646,16.942,97.726
647,19.242,95.65
648,91.62,19.185
649,16.575,96.55
650,72.845,2.01
651,69.099,4.321
652,67.708,3.072
653,71.739,4.648
654,6.65,7.134
655,15.732,41.608
656,1.942,5.456
657,60.269,67.618
658,14.423,40.96
659,53.493,69.205
660,93.328,20.406
661,21.986,40.208
662,96.576,21.247
663,92.377,19.208
664,92.176,17.461
665,71.676,4.361
666,7.627,6.249
667,0.809,4.458
