index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
1,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
2,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
3,1,25.0,0,23.75,1.1,20.0,20.0
4,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
5,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
6,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
7,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
8,1,25.0,0,23.75,1.1,20.0,20.0
9,1,25.0,4,23.75,1.1,20.0,20.0
10,1,25.0,4,23.75,1.1,20.0,20.0
11,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
12,1,25.0,1,21.25,1.1,20.0,20.0
13,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
14,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
15,1,25.0,1,21.25,1.1,20.0,20.0
16,1,25.0,4,23.75,1.1,20.0,20.0
17,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
18,1,25.0,1,21.25,1.1,20.0,20.0
19,1,25.0,1,21.25,1.1,20.0,20.0
20,1,25.0,0,23.75,1.1,20.0,20.0
21,1,25.0,3,23.75,1.1,20.0,20.0
22,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
23,1,25.0,1,21.25,1.1,20.0,20.0
24,1,25.0,0,23.75,1.1,20.0,20.0
25,1,25.0,2,23.75,1.1,20.0,20.0
26,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
27,1,25.0,2,23.75,1.1,20.0,20.0
28,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
29,1,25.0,1,21.25,1.1,20.0,20.0
30,1,25.0,1,21.25,1.1,20.0,20.0
31,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
32,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
33,1,25.0,0,23.75,1.1,20.0,20.0
34,1,25.0,4,23.75,1.1,20.0,20.0
35,1,25.0,4,23.75,1.1,20.0,20.0
36,1,25.0,0,23.75,1.1,20.0,20.0
37,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
38,1,25.0,0,23.75,1.1,20.0,20.0
39,1,25.0,0,23.75,1.1,20.0,20.0
40,1,25.0,3,23.75,1.1,20.0,20.0
41,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
42,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
43,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
44,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
45,1,25.0,0,23.75,1.1,20.0,20.0
46,1,25.0,0,23.75,1.1,20.0,20.0
47,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
48,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
49,1,25.0,0,23.75,1.1,20.0,20.0
50,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
51,1,25.0,4,23.75,1.1,20.0,20.0
52,1,25.0,0,23.75,1.1,20.0,20.0
53,1,25.0,4,23.75,1.1,20.0,20.0
54,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
55,1,25.0,4,23.75,1.1,20.0,20.0
56,1,25.0,1,21.25,1.1,20.0,20.0
57,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
58,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
59,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
60,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
61,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
62,1,25.0,1,21.25,1.1,20.0,20.0
63,1,25.0,1,21.25,1.1,20.0,20.0
64,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
65,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
66,1,25.0,0,23.75,1.1,20.0,20.0
67,1,25.0,2,23.75,1.1,20.0,20.0
68,1,25.0,2,23.75,1.1,20.0,20.0
69,1,25.0,2,23.75,1.1,20.0,20.0
70,1,25.0,3,23.75,1.1,20.0,20.0
71,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
72,1,25.0,3,23.75,1.1,20.0,20.0
73,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
74,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
75,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
76,1,25.0,4,23.75,1.1,20.0,20.0
77,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
78,1,25.0,1,21.25,1.1,20.0,20.0
79,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
80,1,25.0,3,23.75,1.1,20.0,20.0
81,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
82,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
83,1,25.0,1,21.25,1.1,20.0,20.0
84,1,25.0,1,21.25,1.1,20.0,20.0
85,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
86,1,25.0,2,23.75,1.1,20.0,20.0
87,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
88,1,25.0,1,21.25,1.1,20.0,20.0
89,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
90,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
91,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
92,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
93,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
94,1,25.0,2,23.75,1.1,20.0,20.0
95,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
96,1,25.0,0,23.75,1.1,20.0,20.0
97,1,25.0,2,23.75,1.1,20.0,20.0
98,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
99,1,25.0,2,23.75,1.1,20.0,20.0
100,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
101,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
102,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
103,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
104,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
105,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
106,1,25.0,2,23.75,1.1,20.0,20.0
107,1,25.0,0,23.75,1.1,20.0,20.0
108,1,25.0,1,21.25,1.1,20.0,20.0
109,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
110,1,25.0,4,23.75,1.1,20.0,20.0
111,1,25.0,4,23.75,1.1,20.0,20.0
112,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
113,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
114,1,25.0,1,21.25,1.1,20.0,20.0
115,1,25.0,2,23.75,1.1,20.0,20.0
116,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
117,1,25.0,2,23.75,1.1,20.0,20.0
118,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
119,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
120,1,25.0,2,23.75,1.1,20.0,20.0
121,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
122,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
123,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
124,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
125,1,25.0,1,21.25,1.1,20.0,20.0
126,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
127,1,25.0,0,23.75,1.1,20.0,20.0
128,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
129,1,25.0,4,23.75,1.1,20.0,20.0
130,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
131,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
132,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
133,1,25.0,3,23.75,1.1,20.0,20.0
134,1,25.0,3,23.75,1.1,20.0,20.0
135,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
136,1,25.0,1,21.25,1.1,20.0,20.0
137,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
138,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
139,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
140,1,25.0,3,23.75,1.1,20.0,20.0
141,1,25.0,4,23.75,1.1,20.0,20.0
142,1,25.0,2,23.75,1.1,20.0,20.0
143,1,25.0,4,23.75,1.1,20.0,20.0
144,1,25.0,3,23.75,1.1,20.0,20.0
145,1,25.0,4,23.75,1.1,20.0,20.0
146,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
147,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
148,1,25.0,0,23.75,1.1,20.0,20.0
149,1,25.0,1,21.25,1.1,20.0,20.0
150,1,25.0,0,23.75,1.1,20.0,20.0
151,1,25.0,0,23.75,1.1,20.0,20.0
152,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
153,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
154,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
155,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
156,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
157,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
158,1,25.0,1,21.25,1.1,20.0,20.0
159,1,25.0,1,21.25,1.1,20.0,20.0
160,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
161,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
162,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
163,1,25.0,1,21.25,1.1,20.0,20.0
164,1,25.0,2,23.75,1.1,20.0,20.0
165,1,25.0,2,23.75,1.1,20.0,20.0
166,1,25.0,0,23.75,1.1,20.0,20.0
167,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
168,1,25.0,1,21.25,1.1,20.0,20.0
169,1,25.0,1,21.25,1.1,20.0,20.0
170,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
171,1,25.0,2,23.75,1.1,20.0,20.0
172,1,25.0,1,21.25,1.1,20.0,20.0
173,1,25.0,0,23.75,1.1,20.0,20.0
174,1,25.0,0,23.75,1.1,20.0,20.0
175,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
176,1,25.0,3,23.75,1.1,20.0,20.0
177,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
178,1,25.0,0,23.75,1.1,20.0,20.0
179,1,25.0,4,23.75,1.1,20.0,20.0
180,1,25.0,0,23.75,1.1,20.0,20.0
181,1,25.0,1,21.25,1.1,20.0,20.0
182,1,25.0,4,23.75,1.1,20.0,20.0
183,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
184,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
185,1,25.0,0,23.75,1.1,20.0,20.0
186,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
187,1,25.0,1,21.25,1.1,20.0,20.0
188,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
189,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
190,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
191,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
192,1,25.0,2,23.75,1.1,20.0,20.0
193,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
194,1,25.0,1,21.25,1.1,20.0,20.0
195,1,25.0,1,21.25,1.1,20.0,20.0
196,1,25.0,1,21.25,1.1,20.0,20.0
197,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
198,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
199,1,25.0,1,21.25,1.1,20.0,20.0
200,1,25.0,0,23.75,1.1,20.0,20.0
201,1,25.0,0,23.75,1.1,20.0,20.0
202,1,25.0,0,23.75,1.1,20.0,20.0
203,1,25.0,2,23.75,1.1,20.0,20.0
204,1,25.0,2,23.75,1.1,20.0,20.0
205,1,25.0,1,21.25,1.1,20.0,20.0
206,1,25.0,2,23.75,1.1,20.0,20.0
207,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
208,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
209,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
210,1,25.0,2,23.75,1.1,20.0,20.0
211,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
212,1,25.0,2,23.75,1.1,20.0,20.0
213,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
214,1,25.0,0,23.75,1.1,20.0,20.0
215,1,25.0,1,21.25,1.1,20.0,20.0
216,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
217,1,25.0,0,23.75,1.1,20.0,20.0
218,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
219,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
220,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
221,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
222,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
223,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
224,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
225,1,25.0,0,23.75,1.1,20.0,20.0
226,1,25.0,0,23.75,1.1,20.0,20.0
227,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
228,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
229,1,25.0,1,21.25,1.1,20.0,20.0
230,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
231,1,25.0,0,23.75,1.1,20.0,20.0
232,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
233,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
234,1,25.0,0,23.75,1.1,20.0,20.0
235,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
236,1,25.0,2,23.75,1.1,20.0,20.0
237,1,25.0,2,23.75,1.1,20.0,20.0
238,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
239,1,25.0,4,23.75,1.1,20.0,20.0
240,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
241,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
242,1,25.0,2,23.75,1.1,20.0,20.0
243,1,25.0,4,23.75,1.1,20.0,20.0
244,1,25.0,2,23.75,1.1,20.0,20.0
245,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
246,1,25.0,0,23.75,1.1,20.0,20.0
247,1,25.0,1,21.25,1.1,20.0,20.0
248,1,25.0,0,23.75,1.1,20.0,20.0
249,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
250,1,25.0,4,23.75,1.1,20.0,20.0
251,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
252,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
253,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
254,1,25.0,0,23.75,1.1,20.0,20.0
255,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
256,1,25.0,4,23.75,1.1,20.0,20.0
257,1,25.0,0,23.75,1.1,20.0,20.0
258,1,25.0,1,21.25,1.1,20.0,20.0
259,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
260,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
261,1,25.0,0,23.75,1.1,20.0,20.0
262,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
263,1,25.0,4,23.75,1.1,20.0,20.0
264,1,25.0,2,23.75,1.1,20.0,20.0
265,1,25.0,0,23.75,1.1,20.0,20.0
266,1,25.0,0,23.75,1.1,20.0,20.0
267,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
268,1,25.0,4,23.75,1.1,20.0,20.0
269,1,25.0,1,21.25,1.1,20.0,20.0
270,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
271,1,25.0,4,23.75,1.1,20.0,20.0
272,1,25.0,4,23.75,1.1,20.0,20.0
273,1,25.0,0,23.75,1.1,20.0,20.0
274,1,25.0,0,23.75,1.1,20.0,20.0
275,1,25.0,2,23.75,1.1,20.0,20.0
276,1,25.0,3,23.75,1.1,20.0,20.0
277,1,25.0,3,23.75,1.1,20.0,20.0
278,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
279,1,25.0,0,23.75,1.1,20.0,20.0
280,1,25.0,4,23.75,1.1,20.0,20.0
281,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
282,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
283,1,25.0,0,23.75,1.1,20.0,20.0
284,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
285,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
286,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
287,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
288,1,25.0,0,23.75,1.1,20.0,20.0
289,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
290,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
291,1,25.0,2,23.75,1.1,20.0,20.0
292,1,25.0,1,21.25,1.1,20.0,20.0
293,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
294,1,25.0,4,23.75,1.1,20.0,20.0
295,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
296,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
297,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
298,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
299,1,25.0,0,23.75,1.1,20.0,20.0
300,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
301,1,25.0,1,21.25,1.1,20.0,20.0
302,1,25.0,2,23.75,1.1,20.0,20.0
303,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
304,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
305,1,25.0,3,23.75,1.1,20.0,20.0
306,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
307,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
308,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
309,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
310,1,25.0,4,23.75,1.1,20.0,20.0
311,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
312,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
313,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
314,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
315,1,25.0,4,23.75,1.1,20.0,20.0
316,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
317,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
318,1,25.0,0,23.75,1.1,20.0,20.0
319,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
320,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
321,1,25.0,0,23.75,1.1,20.0,20.0
322,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
323,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
324,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
325,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
326,1,25.0,2,23.75,1.1,20.0,20.0
327,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
328,1,25.0,0,23.75,1.1,20.0,20.0
329,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
330,1,25.0,1,21.25,1.1,20.0,20.0
331,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
332,1,25.0,2,23.75,1.1,20.0,20.0
333,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
334,1,25.0,1,21.25,1.1,20.0,20.0
335,1,25.0,3,23.75,1.1,20.0,20.0
336,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
337,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
338,1,25.0,0,23.75,1.1,20.0,20.0
339,1,25.0,1,21.25,1.1,20.0,20.0
340,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
341,1,25.0,0,23.75,1.1,20.0,20.0
342,1,25.0,1,21.25,1.1,20.0,20.0
343,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
344,1,25.0,1,21.25,1.1,20.0,20.0
345,1,25.0,4,23.75,1.1,20.0,20.0
346,1,25.0,1,21.25,1.1,20.0,20.0
347,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
348,1,25.0,4,23.75,1.1,20.0,20.0
349,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
350,1,25.0,4,23.75,1.1,20.0,20.0
351,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
352,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
353,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
354,1,25.0,4,23.75,1.1,20.0,20.0
355,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
356,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
357,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
358,1,25.0,0,23.75,1.1,20.0,20.0
359,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
360,1,25.0,1,21.25,1.1,20.0,20.0
361,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
362,1,25.0,0,23.75,1.1,20.0,20.0
363,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
364,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
365,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
366,1,25.0,1,21.25,1.1,20.0,20.0
367,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
368,1,25.0,0,23.75,1.1,20.0,20.0
369,1,25.0,0,23.75,1.1,20.0,20.0
370,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
371,1,25.0,3,23.75,1.1,20.0,20.0
372,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
373,1,25.0,2,23.75,1.1,20.0,20.0
374,1,25.0,0,23.75,1.1,20.0,20.0
375,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
376,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
377,1,25.0,0,23.75,1.1,20.0,20.0
378,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
379,1,25.0,1,21.25,1.1,20.0,20.0
380,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
381,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
382,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
383,2,25.0,2,23.75,1.2100000000000002,20.0,20.0
384,1,25.0,1,21.25,1.1,20.0,20.0
385,2,25.0,3,23.75,1.2100000000000002,20.0,20.0
386,2,25.0,4,23.75,1.2100000000000002,20.0,20.0
387,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
388,1,25.0,1,21.25,1.1,20.0,20.0
389,1,25.0,0,23.75,1.1,20.0,20.0
390,1,25.0,4,23.75,1.1,20.0,20.0
391,1,25.0,4,23.75,1.1,20.0,20.0
392,2,25.0,0,23.75,1.2100000000000002,20.0,20.0
393,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
394,2,25.0,1,21.25,1.2100000000000002,20.0,20.0
395,1,25.0,1,21.25,1.1,20.0,20.0
396,1,25.0,4,23.75,1.1,20.0,20.0
