carrier_id,client_id
0,1
0,2
0,5
0,13
0,14
0,16
0,21
0,24
0,26
0,27
0,30
0,4
0,9
0,15
0,20
0,22
0,23
0,29
0,31
0,0
0,7
0,8
0,10
0,17
0,18
0,28
0,32
0,33
0,3
0,6
0,11
0,12
0,19
0,25
1,1
1,2
1,5
1,13
1,14
1,16
1,21
1,24
1,26
1,27
1,30
1,4
1,9
1,15
1,20
1,22
1,23
1,29
1,31
2,4
2,9
2,15
2,20
2,22
2,23
2,29
2,31
2,0
2,7
2,8
2,10
2,17
2,18
2,28
2,32
2,33
3,0
3,7
3,8
3,10
3,17
3,18
3,28
3,32
3,33
3,3
3,6
3,11
3,12
3,19
3,25
4,1
4,2
4,5
4,13
4,14
4,16
4,21
4,24
4,26
4,27
4,30
4,3
4,6
4,11
4,12
4,19
4,25
