index,x,y
0,47.735,24.026
1,59.98,0.0
2,86.22,38.192
3,39.112,43.177
4,69.909,90.321
5,77.487,0.602
6,42.375,26.68
7,47.109,29.369
8,63.769,16.592
9,8.644,43.586
10,5.028,72.174
11,91.378,39.697
12,41.497,68.087
13,25.847,3.686
14,82.604,29.307
15,99.683,17.231
16,38.413,18.201
17,98.666,53.221
18,69.068,51.773
19,88.178,22.425
20,87.294,59.807
21,41.249,62.64
22,56.223,24.457
23,0.299,21.602
24,36.786,22.478
25,86.978,65.875
26,60.668,92.341
27,21.679,95.059
28,34.399,64.049
29,25.949,100.0
30,25.467,65.539
31,0.799,96.898
32,61.66,18.471
33,58.551,1.384
34,0.0,69.093
35,18.538,88.668
36,29.65,5.832
37,100.0,45.431
38,21.622,34.144
39,43.815,79.199
40,6.044,17.031
41,26.686,46.195
