index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,4,22.5,1.21,50.0,10.0
1,2,25.0,1,23.75,1.21,50.0,10.0
2,2,25.0,0,23.75,1.21,50.0,10.0
3,1,25.0,2,22.5,1.1,50.0,20.0
4,1,25.0,0,23.75,1.1,50.0,10.0
5,1,25.0,2,22.5,1.1,50.0,20.0
6,2,25.0,1,23.75,1.21,50.0,10.0
7,2,25.0,0,23.75,1.21,50.0,10.0
8,2,25.0,3,23.75,1.21,50.0,10.0
9,2,25.0,0,23.75,1.21,50.0,10.0
10,2,25.0,2,22.5,1.21,50.0,20.0
11,2,25.0,0,23.75,1.21,50.0,10.0
12,1,25.0,0,23.75,1.1,50.0,10.0
13,1,25.0,1,23.75,1.1,50.0,10.0
14,1,25.0,2,22.5,1.1,50.0,20.0
15,2,25.0,4,22.5,1.21,50.0,10.0
16,2,25.0,1,23.75,1.21,50.0,10.0
17,1,25.0,3,23.75,1.1,50.0,10.0
18,1,25.0,2,22.5,1.1,50.0,20.0
19,2,25.0,1,23.75,1.21,50.0,10.0
20,2,25.0,1,23.75,1.21,50.0,10.0
21,1,25.0,2,22.5,1.1,50.0,20.0
22,2,25.0,0,23.75,1.21,50.0,10.0
23,1,25.0,1,23.75,1.1,50.0,10.0
24,1,25.0,1,23.75,1.1,50.0,10.0
25,2,25.0,0,23.75,1.21,50.0,10.0
26,2,25.0,4,22.5,1.21,50.0,10.0
27,2,25.0,4,22.5,1.21,50.0,10.0
28,1,25.0,4,22.5,1.1,50.0,10.0
29,1,25.0,0,23.75,1.1,50.0,10.0
30,1,25.0,0,23.75,1.1,50.0,10.0
31,2,25.0,4,22.5,1.21,50.0,10.0
32,1,25.0,3,23.75,1.1,50.0,10.0
33,1,25.0,3,23.75,1.1,50.0,10.0
34,1,25.0,3,23.75,1.1,50.0,10.0
35,1,25.0,2,22.5,1.1,50.0,20.0
36,2,25.0,2,22.5,1.21,50.0,20.0
37,1,25.0,2,22.5,1.1,50.0,20.0
38,2,25.0,2,22.5,1.21,50.0,20.0
39,2,25.0,2,22.5,1.21,50.0,20.0
40,2,25.0,1,23.75,1.21,50.0,10.0
41,1,25.0,0,23.75,1.1,50.0,10.0
42,2,25.0,1,23.75,1.21,50.0,10.0
43,1,25.0,1,23.75,1.1,50.0,10.0
44,2,25.0,2,22.5,1.21,50.0,20.0
45,1,25.0,2,22.5,1.1,50.0,20.0
46,1,25.0,4,22.5,1.1,50.0,10.0
