index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,3,21.25,1.21,50.0,20.0
1,1,25.0,0,22.5,1.1,50.0,10.0
2,2,25.0,0,22.5,1.21,50.0,10.0
3,1,25.0,1,22.5,1.1,50.0,10.0
4,2,25.0,0,22.5,1.21,50.0,10.0
5,1,25.0,2,22.5,1.1,50.0,10.0
6,1,25.0,2,22.5,1.1,50.0,10.0
7,1,25.0,2,22.5,1.1,50.0,10.0
8,2,25.0,0,22.5,1.21,50.0,10.0
9,1,25.0,0,22.5,1.1,50.0,10.0
10,1,25.0,1,22.5,1.1,50.0,10.0
11,1,25.0,4,23.75,1.1,50.0,10.0
12,1,25.0,3,21.25,1.1,50.0,20.0
13,2,25.0,3,21.25,1.21,50.0,20.0
14,2,25.0,2,22.5,1.21,50.0,10.0
15,2,25.0,1,22.5,1.21,50.0,10.0
16,1,25.0,4,23.75,1.1,50.0,10.0
17,2,25.0,1,22.5,1.21,50.0,10.0
18,2,25.0,1,22.5,1.21,50.0,10.0
19,2,25.0,1,22.5,1.21,50.0,10.0
20,1,25.0,0,22.5,1.1,50.0,10.0
21,2,25.0,4,23.75,1.21,50.0,10.0
22,1,25.0,3,21.25,1.1,50.0,20.0
23,2,25.0,0,22.5,1.21,50.0,10.0
24,1,25.0,1,22.5,1.1,50.0,10.0
25,2,25.0,1,22.5,1.21,50.0,10.0
