index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,2,23.75,1.21,20.0,10.0
1,1,25.0,0,22.5,1.1,20.0,20.0
2,2,25.0,0,22.5,1.21,20.0,20.0
3,1,25.0,1,23.75,1.1,20.0,10.0
4,1,25.0,1,23.75,1.1,20.0,10.0
5,2,25.0,0,22.5,1.21,20.0,20.0
6,2,25.0,3,22.5,1.21,20.0,20.0
7,1,25.0,3,22.5,1.1,20.0,20.0
8,1,25.0,2,23.75,1.1,20.0,10.0
9,1,25.0,1,23.75,1.1,20.0,10.0
10,2,25.0,2,23.75,1.21,20.0,10.0
11,1,25.0,4,23.75,1.1,20.0,10.0
12,2,25.0,0,22.5,1.21,20.0,20.0
13,1,25.0,2,23.75,1.1,20.0,10.0
14,2,25.0,1,23.75,1.21,20.0,10.0
15,2,25.0,0,22.5,1.21,20.0,20.0
16,1,25.0,4,23.75,1.1,20.0,10.0
17,2,25.0,0,22.5,1.21,20.0,20.0
18,2,25.0,4,23.75,1.21,20.0,10.0
19,2,25.0,3,22.5,1.21,20.0,20.0
20,1,25.0,4,23.75,1.1,20.0,10.0
21,2,25.0,0,22.5,1.21,20.0,20.0
22,1,25.0,3,22.5,1.1,20.0,20.0
23,2,25.0,0,22.5,1.21,20.0,20.0
24,2,25.0,2,23.75,1.21,20.0,10.0
25,2,25.0,0,22.5,1.21,20.0,20.0
26,2,25.0,0,22.5,1.21,20.0,20.0
27,2,25.0,0,22.5,1.21,20.0,20.0
28,1,25.0,3,22.5,1.1,20.0,20.0
29,2,25.0,0,22.5,1.21,20.0,20.0
30,1,25.0,2,23.75,1.1,20.0,10.0
31,1,25.0,0,22.5,1.1,20.0,20.0
32,1,25.0,1,23.75,1.1,20.0,10.0
33,1,25.0,1,23.75,1.1,20.0,10.0
34,2,25.0,0,22.5,1.21,20.0,20.0
35,1,25.0,0,22.5,1.1,20.0,20.0
36,2,25.0,0,22.5,1.21,20.0,20.0
37,1,25.0,1,23.75,1.1,20.0,10.0
38,1,25.0,1,23.75,1.1,20.0,10.0
39,2,25.0,1,23.75,1.21,20.0,10.0
40,2,25.0,2,23.75,1.21,20.0,10.0
