index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,1,22.5,1.1,50.0,10.0
1,2,25.0,0,22.5,1.21,50.0,20.0
2,1,25.0,3,23.75,1.1,50.0,20.0
3,2,25.0,0,22.5,1.21,50.0,20.0
4,2,25.0,0,22.5,1.21,50.0,20.0
5,2,25.0,0,22.5,1.21,50.0,20.0
6,2,25.0,4,23.75,1.21,50.0,10.0
7,1,25.0,0,22.5,1.1,50.0,20.0
8,1,25.0,0,22.5,1.1,50.0,20.0
9,2,25.0,1,22.5,1.21,50.0,10.0
10,2,25.0,0,22.5,1.21,50.0,20.0
11,2,25.0,4,23.75,1.21,50.0,10.0
12,2,25.0,0,22.5,1.21,50.0,20.0
13,2,25.0,0,22.5,1.21,50.0,20.0
14,1,25.0,3,23.75,1.1,50.0,20.0
15,2,25.0,4,23.75,1.21,50.0,10.0
16,1,25.0,0,22.5,1.1,50.0,20.0
17,1,25.0,3,23.75,1.1,50.0,20.0
18,1,25.0,0,22.5,1.1,50.0,20.0
19,1,25.0,1,22.5,1.1,50.0,10.0
20,1,25.0,4,23.75,1.1,50.0,10.0
21,2,25.0,2,23.75,1.21,50.0,10.0
22,2,25.0,4,23.75,1.21,50.0,10.0
23,2,25.0,3,23.75,1.21,50.0,20.0
24,1,25.0,2,23.75,1.1,50.0,10.0
25,2,25.0,1,22.5,1.21,50.0,10.0
26,2,25.0,0,22.5,1.21,50.0,20.0
27,2,25.0,1,22.5,1.21,50.0,10.0
28,2,25.0,0,22.5,1.21,50.0,20.0
29,1,25.0,3,23.75,1.1,50.0,20.0
30,1,25.0,4,23.75,1.1,50.0,10.0
31,1,25.0,0,22.5,1.1,50.0,20.0
32,2,25.0,3,23.75,1.21,50.0,20.0
33,1,25.0,4,23.75,1.1,50.0,10.0
34,1,25.0,4,23.75,1.1,50.0,10.0
35,1,25.0,0,22.5,1.1,50.0,20.0
36,1,25.0,1,22.5,1.1,50.0,10.0
37,1,25.0,4,23.75,1.1,50.0,10.0
38,1,25.0,1,22.5,1.1,50.0,10.0
39,2,25.0,4,23.75,1.21,50.0,10.0
40,1,25.0,0,22.5,1.1,50.0,20.0
41,2,25.0,3,23.75,1.21,50.0,20.0
42,1,25.0,3,23.75,1.1,50.0,20.0
43,1,25.0,0,22.5,1.1,50.0,20.0
44,1,25.0,1,22.5,1.1,50.0,10.0
45,2,25.0,0,22.5,1.21,50.0,20.0
46,1,25.0,1,22.5,1.1,50.0,10.0
47,2,25.0,0,22.5,1.21,50.0,20.0
48,1,25.0,0,22.5,1.1,50.0,20.0
49,2,25.0,3,23.75,1.21,50.0,20.0
50,1,25.0,4,23.75,1.1,50.0,10.0
51,1,25.0,0,22.5,1.1,50.0,20.0
52,2,25.0,0,22.5,1.21,50.0,20.0
53,2,25.0,2,23.75,1.21,50.0,10.0
54,1,25.0,3,23.75,1.1,50.0,20.0
55,2,25.0,4,23.75,1.21,50.0,10.0
56,1,25.0,0,22.5,1.1,50.0,20.0
57,2,25.0,1,22.5,1.21,50.0,10.0
