index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
1,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
2,1,25.0,3,22.5,1.1,20.0,25.0
3,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
4,2,25.0,3,22.5,1.2100000000000002,20.0,25.0
5,2,25.0,3,22.5,1.2100000000000002,20.0,25.0
6,1,25.0,3,22.5,1.1,20.0,25.0
7,1,25.0,0,23.75,1.1,20.0,50.0
8,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
9,1,25.0,3,22.5,1.1,20.0,25.0
10,1,25.0,3,22.5,1.1,20.0,25.0
11,2,25.0,3,22.5,1.2100000000000002,20.0,25.0
12,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
13,2,25.0,3,22.5,1.2100000000000002,20.0,25.0
14,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
15,1,25.0,0,23.75,1.1,20.0,50.0
16,1,25.0,0,23.75,1.1,20.0,50.0
17,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
18,2,25.0,1,22.5,1.2100000000000002,20.0,50.0
19,2,25.0,1,22.5,1.2100000000000002,20.0,50.0
20,1,25.0,1,22.5,1.1,20.0,50.0
21,1,25.0,0,23.75,1.1,20.0,50.0
22,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
23,1,25.0,0,23.75,1.1,20.0,50.0
24,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
25,2,25.0,3,22.5,1.2100000000000002,20.0,25.0
26,1,25.0,3,22.5,1.1,20.0,25.0
27,1,25.0,3,22.5,1.1,20.0,25.0
28,1,25.0,0,23.75,1.1,20.0,50.0
29,1,25.0,1,22.5,1.1,20.0,50.0
30,1,25.0,4,22.5,1.1,20.0,25.0
31,2,25.0,1,22.5,1.2100000000000002,20.0,50.0
32,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
33,2,25.0,1,22.5,1.2100000000000002,20.0,50.0
34,2,25.0,1,22.5,1.2100000000000002,20.0,50.0
35,1,25.0,3,22.5,1.1,20.0,25.0
36,1,25.0,3,22.5,1.1,20.0,25.0
37,1,25.0,3,22.5,1.1,20.0,25.0
38,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
39,1,25.0,0,23.75,1.1,20.0,50.0
40,1,25.0,3,22.5,1.1,20.0,25.0
41,1,25.0,0,23.75,1.1,20.0,50.0
42,1,25.0,0,23.75,1.1,20.0,50.0
43,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
44,1,25.0,0,23.75,1.1,20.0,50.0
45,1,25.0,3,22.5,1.1,20.0,25.0
46,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
47,2,25.0,1,22.5,1.2100000000000002,20.0,50.0
48,1,25.0,1,22.5,1.1,20.0,50.0
49,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
50,1,25.0,2,23.75,1.1,20.0,25.0
51,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
52,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
53,1,25.0,0,23.75,1.1,20.0,50.0
54,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
55,1,25.0,3,22.5,1.1,20.0,25.0
56,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
57,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
58,1,25.0,4,22.5,1.1,20.0,25.0
59,1,25.0,3,22.5,1.1,20.0,25.0
60,2,25.0,3,22.5,1.2100000000000002,20.0,25.0
61,1,25.0,2,23.75,1.1,20.0,25.0
62,1,25.0,0,23.75,1.1,20.0,50.0
63,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
64,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
65,1,25.0,3,22.5,1.1,20.0,25.0
66,1,25.0,3,22.5,1.1,20.0,25.0
67,1,25.0,3,22.5,1.1,20.0,25.0
68,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
69,1,25.0,0,23.75,1.1,20.0,50.0
70,1,25.0,1,22.5,1.1,20.0,50.0
71,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
72,1,25.0,0,23.75,1.1,20.0,50.0
73,1,25.0,1,22.5,1.1,20.0,50.0
74,1,25.0,0,23.75,1.1,20.0,50.0
75,1,25.0,0,23.75,1.1,20.0,50.0
76,1,25.0,3,22.5,1.1,20.0,25.0
77,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
78,1,25.0,3,22.5,1.1,20.0,25.0
79,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
80,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
81,1,25.0,4,22.5,1.1,20.0,25.0
82,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
83,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
84,1,25.0,0,23.75,1.1,20.0,50.0
85,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
86,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
87,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
88,2,25.0,1,22.5,1.2100000000000002,20.0,50.0
89,2,25.0,3,22.5,1.2100000000000002,20.0,25.0
90,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
91,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
92,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
93,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
94,2,25.0,3,22.5,1.2100000000000002,20.0,25.0
95,1,25.0,3,22.5,1.1,20.0,25.0
96,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
97,1,25.0,4,22.5,1.1,20.0,25.0
98,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
99,1,25.0,3,22.5,1.1,20.0,25.0
100,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
101,1,25.0,2,23.75,1.1,20.0,25.0
102,2,25.0,2,23.75,1.2100000000000002,20.0,25.0
103,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
104,1,25.0,0,23.75,1.1,20.0,50.0
105,1,25.0,4,22.5,1.1,20.0,25.0
106,1,25.0,4,22.5,1.1,20.0,25.0
107,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
108,2,25.0,3,22.5,1.2100000000000002,20.0,25.0
109,1,25.0,3,22.5,1.1,20.0,25.0
110,1,25.0,4,22.5,1.1,20.0,25.0
111,1,25.0,0,23.75,1.1,20.0,50.0
112,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
