index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,4,21.25,1.21,20.0,10.0
1,1,25.0,4,21.25,1.1,20.0,10.0
2,2,25.0,4,21.25,1.21,20.0,10.0
3,1,25.0,4,21.25,1.1,20.0,10.0
4,1,25.0,0,22.5,1.1,20.0,10.0
5,2,25.0,0,22.5,1.21,20.0,10.0
6,1,25.0,2,21.25,1.1,20.0,20.0
7,2,25.0,0,22.5,1.21,20.0,10.0
8,1,25.0,2,21.25,1.1,20.0,20.0
9,1,25.0,2,21.25,1.1,20.0,20.0
10,1,25.0,3,22.5,1.1,20.0,20.0
11,1,25.0,0,22.5,1.1,20.0,10.0
12,1,25.0,4,21.25,1.1,20.0,10.0
13,1,25.0,1,21.25,1.1,20.0,20.0
14,1,25.0,0,22.5,1.1,20.0,10.0
15,2,25.0,1,21.25,1.21,20.0,20.0
16,2,25.0,0,22.5,1.21,20.0,10.0
17,2,25.0,1,21.25,1.21,20.0,20.0
18,2,25.0,1,21.25,1.21,20.0,20.0
19,2,25.0,3,22.5,1.21,20.0,20.0
20,2,25.0,1,21.25,1.21,20.0,20.0
21,1,25.0,1,21.25,1.1,20.0,20.0
22,2,25.0,4,21.25,1.21,20.0,10.0
23,2,25.0,4,21.25,1.21,20.0,10.0
24,2,25.0,4,21.25,1.21,20.0,10.0
25,1,25.0,4,21.25,1.1,20.0,10.0
26,2,25.0,0,22.5,1.21,20.0,10.0
27,2,25.0,3,22.5,1.21,20.0,20.0
28,2,25.0,0,22.5,1.21,20.0,10.0
29,1,25.0,0,22.5,1.1,20.0,10.0
30,1,25.0,0,22.5,1.1,20.0,10.0
31,2,25.0,0,22.5,1.21,20.0,10.0
32,1,25.0,3,22.5,1.1,20.0,20.0
33,1,25.0,4,21.25,1.1,20.0,10.0
34,1,25.0,3,22.5,1.1,20.0,20.0
35,1,25.0,4,21.25,1.1,20.0,10.0
36,2,25.0,0,22.5,1.21,20.0,10.0
37,2,25.0,4,21.25,1.21,20.0,10.0
38,2,25.0,4,21.25,1.21,20.0,10.0
39,2,25.0,1,21.25,1.21,20.0,20.0
40,1,25.0,4,21.25,1.1,20.0,10.0
41,2,25.0,3,22.5,1.21,20.0,20.0
42,2,25.0,4,21.25,1.21,20.0,10.0
43,2,25.0,1,21.25,1.21,20.0,20.0
44,2,25.0,4,21.25,1.21,20.0,10.0
45,2,25.0,0,22.5,1.21,20.0,10.0
46,1,25.0,1,21.25,1.1,20.0,20.0
47,1,25.0,1,21.25,1.1,20.0,20.0
48,1,25.0,4,21.25,1.1,20.0,10.0
49,1,25.0,1,21.25,1.1,20.0,20.0
50,2,25.0,1,21.25,1.21,20.0,20.0
51,1,25.0,4,21.25,1.1,20.0,10.0
52,2,25.0,0,22.5,1.21,20.0,10.0
53,2,25.0,0,22.5,1.21,20.0,10.0
54,2,25.0,0,22.5,1.21,20.0,10.0
55,1,25.0,0,22.5,1.1,20.0,10.0
56,1,25.0,1,21.25,1.1,20.0,20.0
57,1,25.0,0,22.5,1.1,20.0,10.0
58,1,25.0,4,21.25,1.1,20.0,10.0
59,2,25.0,1,21.25,1.21,20.0,20.0
60,2,25.0,4,21.25,1.21,20.0,10.0
61,1,25.0,0,22.5,1.1,20.0,10.0
62,1,25.0,4,21.25,1.1,20.0,10.0
63,2,25.0,3,22.5,1.21,20.0,20.0
64,1,25.0,3,22.5,1.1,20.0,20.0
65,2,25.0,0,22.5,1.21,20.0,10.0
66,1,25.0,0,22.5,1.1,20.0,10.0
67,2,25.0,0,22.5,1.21,20.0,10.0
68,2,25.0,4,21.25,1.21,20.0,10.0
69,1,25.0,4,21.25,1.1,20.0,10.0
70,2,25.0,1,21.25,1.21,20.0,20.0
71,2,25.0,0,22.5,1.21,20.0,10.0
