carrier_id,client_id
0,3
0,5
0,6
0,8
0,9
0,10
0,11
0,12
0,14
0,15
0,18
0,20
0,26
0,27
0,32
0,0
0,4
0,7
0,17
0,19
0,21
0,23
0,25
0,28
0,29
0,30
0,31
0,1
0,2
0,13
0,16
0,22
0,24
1,3
1,5
1,6
1,8
1,9
1,10
1,11
1,12
1,14
1,15
1,18
1,20
1,26
1,27
1,32
2,3
2,5
2,6
2,8
2,9
2,10
2,11
2,12
2,14
2,15
2,18
2,20
2,26
2,27
2,32
2,0
2,4
2,7
2,17
2,19
2,21
2,23
2,25
2,28
2,29
2,30
2,31
3,0
3,4
3,7
3,17
3,19
3,21
3,23
3,25
3,28
3,29
3,30
3,31
3,1
3,2
3,13
3,16
3,22
3,24
4,1
4,2
4,13
4,16
4,22
4,24
