index,x,y
0,2.417,71.803
1,91.72,95.82
2,92.609,98.054
3,82.478,38.96
4,7.822,86.397
5,77.18,0.0
6,59.852,35.718
7,30.75,65.134
8,100.0,45.039
9,97.245,42.893
10,79.445,4.697
11,58.09,40.246
12,79.028,1.623
13,63.812,87.343
14,83.846,40.48
15,80.48,39.753
16,65.184,86.703
17,29.073,64.384
18,82.081,41.208
19,1.417,100.0
20,60.453,41.126
21,32.077,58.837
22,88.019,97.042
23,5.371,84.337
24,61.657,88.157
25,1.846,99.985
26,97.941,38.194
27,82.131,39.845
28,0.98,95.493
29,8.882,83.059
30,0.0,65.137
31,3.348,66.627
32,79.439,42.579
