index,x,y
0,83.178,8.626
1,28.307,13.578
2,80.33,94.617
3,0.0,0.0
4,56.782,65.746
5,49.167,42.748
6,9.12,83.862
7,19.424,15.532
8,81.552,92.861
9,7.113,4.483
10,2.006,40.489
11,84.439,56.646
12,57.626,100.0
13,69.31,92.505
14,67.749,18.772
15,37.912,17.051
16,95.457,43.696
17,91.424,19.947
18,31.567,47.705
19,12.375,21.956
20,78.644,96.686
21,60.292,80.336
22,91.462,5.851
23,86.841,8.115
24,79.079,53.805
25,49.843,21.848
26,3.983,72.502
27,55.05,21.562
28,91.303,2.945
29,58.134,92.179
30,18.226,54.778
31,8.039,10.262
32,55.378,41.13
33,20.504,31.235
34,51.504,58.841
35,9.301,0.462
36,85.896,20.637
37,1.802,24.033
38,8.175,97.814
39,40.281,4.087
40,39.818,60.801
41,96.325,60.094
42,56.298,19.948
43,77.683,66.74
44,20.66,85.36
45,100.0,15.151
46,69.965,10.005
47,53.579,2.653
