carrier_id,client_id
0,1
0,3
0,5
0,7
0,9
0,10
0,15
0,18
0,19
0,25
0,31
0,33
0,35
0,37
0,39
0,0
0,14
0,16
0,17
0,22
0,23
0,27
0,28
0,32
0,36
0,42
0,45
0,46
0,47
0,6
0,26
0,30
0,38
0,40
0,44
0,2
0,4
0,8
0,11
0,12
0,13
0,20
0,21
0,24
0,29
0,34
0,41
0,43
1,1
1,3
1,5
1,7
1,9
1,10
1,15
1,18
1,19
1,25
1,31
1,33
1,35
1,37
1,39
1,0
1,14
1,16
1,17
1,22
1,23
1,27
1,28
1,32
1,36
1,42
1,45
1,46
1,47
2,0
2,14
2,16
2,17
2,22
2,23
2,27
2,28
2,32
2,36
2,42
2,45
2,46
2,47
2,6
2,26
2,30
2,38
2,40
2,44
3,6
3,26
3,30
3,38
3,40
3,44
3,2
3,4
3,8
3,11
3,12
3,13
3,20
3,21
3,24
3,29
3,34
3,41
3,43
4,1
4,3
4,5
4,7
4,9
4,10
4,15
4,18
4,19
4,25
4,31
4,33
4,35
4,37
4,39
4,2
4,4
4,8
4,11
4,12
4,13
4,20
4,21
4,24
4,29
4,34
4,41
4,43
