index,x,y
0,34.884,60.26
1,85.929,70.902
2,17.432,26.225
3,37.852,0.049
4,4.954,95.871
5,97.16,61.426
6,95.86,63.348
7,54.004,18.168
8,40.062,0.0
9,89.884,72.01
10,82.697,57.238
11,4.82,100.0
12,97.04,60.657
13,6.056,98.183
14,78.452,56.204
15,98.783,62.176
16,77.093,58.448
17,1.62,96.504
18,79.588,55.857
19,16.706,28.046
20,5.234,99.119
21,79.751,54.957
22,0.0,94.003
23,76.461,60.42
24,96.513,61.87
25,97.69,63.209
26,6.345,97.788
27,79.94,53.844
28,80.71,56.303
29,100.0,65.584
30,5.676,98.489
31,77.991,57.027
32,13.045,31.095
33,5.689,99.003
