index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,3,23.75,1.21,50.0,10.0
1,1,25.0,2,21.25,1.1,50.0,20.0
2,1,25.0,3,23.75,1.1,50.0,10.0
3,2,25.0,0,22.5,1.21,50.0,20.0
4,2,25.0,1,21.25,1.21,50.0,10.0
5,2,25.0,4,21.25,1.21,50.0,10.0
6,1,25.0,0,22.5,1.1,50.0,20.0
7,1,25.0,2,21.25,1.1,50.0,20.0
8,2,25.0,0,22.5,1.21,50.0,20.0
9,1,25.0,0,22.5,1.1,50.0,20.0
10,1,25.0,4,21.25,1.1,50.0,10.0
11,2,25.0,0,22.5,1.21,50.0,20.0
12,2,25.0,4,21.25,1.21,50.0,10.0
13,1,25.0,0,22.5,1.1,50.0,20.0
14,2,25.0,3,23.75,1.21,50.0,10.0
15,2,25.0,0,22.5,1.21,50.0,20.0
16,2,25.0,4,21.25,1.21,50.0,10.0
17,2,25.0,4,21.25,1.21,50.0,10.0
18,1,25.0,0,22.5,1.1,50.0,20.0
19,2,25.0,2,21.25,1.21,50.0,20.0
20,2,25.0,4,21.25,1.21,50.0,10.0
21,1,25.0,0,22.5,1.1,50.0,20.0
22,2,25.0,3,23.75,1.21,50.0,10.0
23,1,25.0,3,23.75,1.1,50.0,10.0
24,1,25.0,4,21.25,1.1,50.0,10.0
25,1,25.0,4,21.25,1.1,50.0,10.0
26,2,25.0,3,23.75,1.21,50.0,10.0
27,2,25.0,4,21.25,1.21,50.0,10.0
28,2,25.0,0,22.5,1.21,50.0,20.0
29,1,25.0,4,21.25,1.1,50.0,10.0
30,2,25.0,3,23.75,1.21,50.0,10.0
31,1,25.0,3,23.75,1.1,50.0,10.0
32,1,25.0,0,22.5,1.1,50.0,20.0
33,1,25.0,4,21.25,1.1,50.0,10.0
34,1,25.0,0,22.5,1.1,50.0,20.0
35,2,25.0,2,21.25,1.21,50.0,20.0
36,2,25.0,3,23.75,1.21,50.0,10.0
37,1,25.0,0,22.5,1.1,50.0,20.0
38,2,25.0,2,21.25,1.21,50.0,20.0
39,2,25.0,0,22.5,1.21,50.0,20.0
