index,weight,type,clientId
0,13.76,1,0
1,6.79,1,0
2,4.28,1,0
3,11.05,1,0
4,13.37,1,0
5,5.25,1,1
6,10.99,1,1
7,5.53,1,1
8,11.3,1,1
9,8.15,1,2
10,9.87,1,2
11,4.78,1,2
12,3.74,1,3
13,14.11,1,3
14,8.79,1,3
15,4.18,1,3
16,14.19,1,3
17,11.21,1,4
18,8.38,1,4
19,4.39,1,4
20,4.52,1,4
21,7.5,1,5
22,4.2,1,6
23,13.18,1,7
24,7.07,1,8
25,7.55,1,8
26,4.55,1,8
27,12.66,1,8
28,10.68,1,9
29,7.33,1,9
30,10.73,1,10
31,11.98,1,10
32,13.83,1,10
33,10.07,1,10
34,2.07,1,11
35,8.6,1,11
36,4.31,1,11
37,12.88,1,11
38,4.02,1,11
39,6.47,1,12
40,7.64,1,12
41,9.25,1,12
42,10.24,1,12
43,5.87,1,12
44,2.49,1,13
45,12.91,1,13
46,14.39,1,13
47,3.74,1,13
48,10.26,1,14
49,2.98,1,14
50,7.44,1,15
51,7.59,1,15
52,6.89,1,16
53,10.61,1,16
54,8.08,1,16
55,8.53,1,17
56,11.2,1,17
57,4.02,1,18
58,9.93,1,19
59,8.53,1,20
60,4.4,1,20
61,11.15,1,21
62,7.23,1,21
63,12.67,1,22
64,6.42,1,22
65,7.48,1,22
66,12.08,1,23
67,4.5,1,23
68,3.14,1,23
69,7.65,1,23
70,12.69,1,24
71,6.82,1,24
72,7.16,1,25
73,13.97,1,25
74,2.82,1,26
75,7.53,1,26
76,8.76,1,27
77,11.37,1,27
78,6.55,1,27
79,9.9,1,27
80,10.0,1,27
81,14.54,1,28
82,13.94,1,28
83,2.12,1,28
84,6.24,1,29
85,9.4,1,29
86,9.76,1,29
87,8.88,1,30
88,14.39,1,30
89,7.27,1,31
90,14.65,1,31
91,11.75,1,31
92,7.39,1,31
93,11.92,1,31
94,4.53,1,32
95,9.15,1,33
96,14.29,1,33
97,3.3,1,33
98,3.67,1,33
99,12.24,1,33
