index,x,y
0,11.627,88.787
1,43.21,33.545
2,47.34,82.213
3,73.771,60.186
4,96.391,34.643
5,95.694,34.295
6,87.353,1.709
7,85.656,3.508
8,74.472,58.396
9,45.144,31.509
10,4.715,31.995
11,23.88,95.43
12,10.304,90.286
13,49.617,80.835
14,97.563,36.255
15,9.379,90.104
16,5.389,31.002
17,5.847,30.212
18,45.969,30.501
19,41.073,33.356
20,46.359,29.967
21,94.682,34.416
22,11.049,90.51
23,87.112,5.577
24,95.051,36.705
25,2.506,32.266
26,74.968,44.464
27,18.884,97.052
28,48.086,81.863
29,33.421,17.372
30,32.472,18.055
31,33.18,19.661
32,73.65,51.665
33,3.75,34.61
34,49.326,80.01
35,95.011,34.511
36,74.441,48.046
37,94.652,36.468
38,72.162,58.893
39,42.772,30.087
40,43.352,30.523
41,84.043,4.815
42,49.589,82.216
43,20.765,98.219
44,98.191,36.051
45,49.934,79.779
46,96.339,35.56
47,11.099,89.799
48,36.284,19.071
49,83.421,6.641
50,48.476,82.657
51,10.425,93.227
52,45.481,30.016
53,44.479,31.475
54,19.844,94.158
55,74.476,45.182
56,95.996,35.963
57,85.263,4.571
58,20.259,95.732
59,73.605,44.561
60,29.631,18.976
61,94.37,34.403
62,30.907,18.671
63,89.69,3.685
64,17.314,96.164
65,35.053,18.68
66,84.662,1.0
67,20.586,93.956
68,73.848,58.735
69,12.813,90.211
70,74.339,46.462
71,12.815,91.717
72,51.262,80.044
73,98.237,33.912
74,11.873,90.969
75,48.538,79.211
76,46.151,28.065
77,50.606,77.823
78,71.043,59.64
79,34.318,18.383
80,31.086,21.647
81,32.977,16.606
82,84.085,3.963
83,45.284,32.369
84,48.429,75.081
85,84.738,1.081
86,3.048,33.286
87,86.492,4.85
88,99.12,36.307
89,21.122,95.565
90,5.111,30.125
91,6.905,31.703
92,50.569,80.186
93,83.384,5.614
94,76.988,59.471
95,4.799,31.604
96,19.116,93.33
97,5.014,32.564
98,43.178,31.807
99,84.709,3.041
100,72.75,58.659
101,72.787,55.069
102,19.524,94.621
103,45.536,33.126
104,51.527,80.463
105,44.575,33.725
106,95.638,32.883
107,2.75,31.366
108,74.515,48.953
109,84.932,3.745
110,48.373,83.803
111,92.001,37.083
112,72.832,62.263
113,6.682,30.595
114,9.721,94.285
115,19.405,95.768
116,51.555,80.088
117,73.041,57.695
118,72.685,46.909
119,20.542,98.38
120,32.227,19.663
121,19.448,96.472
122,49.511,78.692
123,86.703,4.172
124,87.255,0.989
