index,x,y
0,45.857,55.303
1,65.176,62.838
2,0.0,2.234
3,63.902,61.144
4,2.753,3.448
5,84.873,96.489
6,57.309,39.357
7,73.392,35.987
8,3.33,26.626
9,95.736,49.21
10,44.934,57.749
11,10.57,16.1
12,98.981,37.093
13,96.801,43.978
14,53.374,34.95
15,98.778,92.224
16,71.161,30.679
17,14.302,27.17
18,100.0,100.0
19,98.6,88.173
20,46.124,56.93
21,87.164,97.258
22,2.418,0.0
23,97.823,43.416
24,3.923,25.438
25,96.632,39.352
26,97.902,39.099
27,95.688,36.029
28,88.158,92.235
29,70.737,28.577
30,0.609,31.741
31,56.526,35.082
32,11.791,11.757
33,68.952,65.112
