index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,0,21.25,1.1,20.0,20.0
1,1,25.0,2,21.25,1.1,20.0,10.0
2,2,25.0,3,23.75,1.21,20.0,10.0
3,1,25.0,1,21.25,1.1,20.0,20.0
4,2,25.0,0,21.25,1.21,20.0,20.0
5,1,25.0,0,21.25,1.1,20.0,20.0
6,2,25.0,0,21.25,1.21,20.0,20.0
7,2,25.0,4,21.25,1.21,20.0,20.0
8,2,25.0,4,21.25,1.21,20.0,20.0
9,1,25.0,4,21.25,1.1,20.0,20.0
10,1,25.0,1,21.25,1.1,20.0,20.0
11,2,25.0,0,21.25,1.21,20.0,20.0
12,1,25.0,0,21.25,1.1,20.0,20.0
13,1,25.0,1,21.25,1.1,20.0,20.0
14,1,25.0,0,21.25,1.1,20.0,20.0
15,2,25.0,2,21.25,1.21,20.0,10.0
16,2,25.0,2,21.25,1.21,20.0,10.0
17,1,25.0,2,21.25,1.1,20.0,10.0
18,2,25.0,3,23.75,1.21,20.0,10.0
19,2,25.0,3,23.75,1.21,20.0,10.0
20,2,25.0,4,21.25,1.21,20.0,20.0
21,2,25.0,0,21.25,1.21,20.0,20.0
22,1,25.0,3,23.75,1.1,20.0,10.0
23,1,25.0,4,21.25,1.1,20.0,20.0
24,2,25.0,4,21.25,1.21,20.0,20.0
25,2,25.0,0,21.25,1.21,20.0,20.0
26,2,25.0,4,21.25,1.21,20.0,20.0
27,1,25.0,0,21.25,1.1,20.0,20.0
28,2,25.0,4,21.25,1.21,20.0,20.0
29,2,25.0,1,21.25,1.21,20.0,20.0
30,2,25.0,4,21.25,1.21,20.0,20.0
31,2,25.0,4,21.25,1.21,20.0,20.0
32,2,25.0,0,21.25,1.21,20.0,20.0
33,2,25.0,0,21.25,1.21,20.0,20.0
34,1,25.0,4,21.25,1.1,20.0,20.0
35,2,25.0,1,21.25,1.21,20.0,20.0
36,1,25.0,1,21.25,1.1,20.0,20.0
37,2,25.0,1,21.25,1.21,20.0,20.0
38,2,25.0,2,21.25,1.21,20.0,10.0
39,1,25.0,2,21.25,1.1,20.0,10.0
40,1,25.0,0,21.25,1.1,20.0,20.0
41,1,25.0,3,23.75,1.1,20.0,10.0
42,2,25.0,3,23.75,1.21,20.0,10.0
43,1,25.0,2,21.25,1.1,20.0,10.0
44,1,25.0,3,23.75,1.1,20.0,10.0
45,2,25.0,2,21.25,1.21,20.0,10.0
46,1,25.0,2,21.25,1.1,20.0,10.0
47,2,25.0,1,21.25,1.21,20.0,20.0
48,1,25.0,0,21.25,1.1,20.0,20.0
49,1,25.0,3,23.75,1.1,20.0,10.0
50,1,25.0,4,21.25,1.1,20.0,20.0
51,2,25.0,4,21.25,1.21,20.0,20.0
52,1,25.0,0,21.25,1.1,20.0,20.0
53,1,25.0,0,21.25,1.1,20.0,20.0
54,2,25.0,1,21.25,1.21,20.0,20.0
55,2,25.0,4,21.25,1.21,20.0,20.0
56,1,25.0,0,21.25,1.1,20.0,20.0
57,1,25.0,3,23.75,1.1,20.0,10.0
58,1,25.0,0,21.25,1.1,20.0,20.0
