index,x,y
0,86.843,68.617
1,26.278,81.953
2,61.388,4.929
3,99.767,76.514
4,59.866,9.651
5,4.831,10.983
6,77.105,47.323
7,6.849,67.106
8,84.0,42.524
9,73.625,85.239
10,100.0,81.237
11,61.105,74.363
12,90.41,82.202
13,32.208,16.003
14,0.993,17.414
15,93.129,18.123
16,11.799,83.456
17,75.267,69.745
18,5.67,72.001
19,57.924,39.079
20,59.651,85.067
21,65.219,80.39
22,76.333,2.32
23,37.254,3.496
24,2.8,59.061
25,92.742,91.715
26,68.314,62.29
27,30.488,93.839
28,53.163,23.103
29,0.752,9.387
30,97.195,21.42
31,41.678,8.193
32,77.327,68.896
33,26.031,82.262
34,39.37,98.292
35,7.913,52.554
36,38.895,59.141
37,92.839,51.307
38,31.869,53.849
39,78.118,52.351
40,8.061,3.397
41,35.792,76.721
42,16.054,23.339
43,54.578,37.257
44,90.526,39.491
45,52.433,26.904
46,38.733,35.52
47,0.404,38.595
48,55.442,9.484
49,0.822,91.002
50,68.497,7.187
51,22.919,87.47
52,12.411,50.356
53,12.78,17.156
54,37.758,76.56
55,56.393,87.578
56,63.158,22.839
57,28.692,67.8
58,73.025,73.483
59,29.359,61.369
60,53.106,19.954
61,24.258,19.406
62,90.34,96.622
63,31.897,23.614
64,52.109,13.752
65,57.166,31.91
66,44.905,12.27
67,97.624,16.27
68,32.801,77.1
69,89.31,83.283
70,77.151,8.741
71,74.201,50.296
72,77.9,65.282
73,71.054,24.12
74,4.833,13.309
75,62.771,35.279
76,61.736,46.796
77,79.14,47.596
78,92.305,80.45
79,5.778,89.716
80,87.567,40.283
81,97.875,19.426
82,24.203,3.881
83,42.929,68.108
84,1.872,31.398
85,30.953,81.611
86,17.106,2.467
87,54.688,67.66
88,74.847,40.348
89,95.801,0.0
90,60.318,1.574
91,0.0,99.529
92,64.647,65.719
93,37.766,69.94
94,64.503,0.234
95,99.873,98.041
96,69.407,97.217
97,30.327,0.365
98,61.178,41.559
99,70.639,57.171
100,32.824,0.805
101,64.878,61.34
102,84.518,73.473
103,19.189,8.94
104,82.513,79.728
105,36.395,73.531
106,0.55,24.177
107,4.975,4.784
108,4.81,81.983
109,38.776,91.167
110,94.55,66.566
111,23.915,93.33
112,61.138,73.502
113,17.512,86.907
114,86.469,66.886
115,71.912,100.0
116,26.414,25.349
117,83.938,43.113
118,17.426,73.091
119,78.062,28.343
120,99.584,98.556
121,92.841,51.497
122,2.709,35.846
123,87.111,89.668
124,2.959,84.081
125,30.904,66.437
126,27.644,21.406
127,93.575,75.921
128,81.649,94.515
129,32.883,45.676
130,0.69,86.849
131,34.414,58.79
132,92.276,5.259
133,47.659,97.745
134,93.04,42.959
135,67.564,17.705
136,16.385,64.213
