index,x,y
0,45.056,14.023
1,42.875,16.273
2,95.375,78.077
3,0.0,94.61
4,37.086,72.647
5,4.848,97.79
6,15.98,97.62
7,84.958,10.887
8,94.186,75.165
9,97.03,74.686
10,89.206,11.761
11,86.104,14.097
12,10.619,98.915
13,86.046,19.437
14,96.368,74.162
15,92.234,11.146
16,86.714,17.588
17,37.796,66.497
18,34.343,70.093
19,82.095,13.15
20,38.583,71.097
21,7.486,94.82
22,37.413,68.386
23,85.62,12.47
24,7.062,93.856
25,2.724,96.677
26,97.604,3.068
27,87.103,12.777
28,98.613,79.022
29,95.026,76.058
30,33.661,74.581
31,87.973,16.141
32,45.53,16.585
33,6.22,97.646
34,87.213,16.765
35,84.868,15.039
36,33.266,74.946
37,12.26,97.099
38,97.457,77.479
39,67.238,74.737
40,97.239,0.281
41,70.711,75.453
42,1.994,98.66
43,5.528,94.11
44,94.996,2.504
45,10.258,99.271
46,93.101,6.463
47,4.412,100.0
48,11.254,99.789
49,41.469,16.969
50,95.594,4.168
51,10.249,98.46
52,84.167,16.808
53,0.085,95.382
54,69.11,72.941
55,34.437,73.678
56,84.525,15.732
57,96.865,0.768
58,37.305,70.321
59,13.257,95.756
60,43.132,16.625
61,97.565,1.657
62,32.91,74.513
63,35.731,71.542
64,6.342,94.728
65,15.892,96.403
66,88.452,12.46
67,83.886,13.748
68,32.471,68.624
69,34.922,70.188
70,31.824,69.42
71,35.141,70.856
72,67.779,77.053
73,100.0,77.409
74,2.45,95.816
75,85.207,13.144
76,96.698,76.961
77,70.324,76.01
78,86.083,12.827
79,92.864,2.182
80,10.223,96.098
81,41.065,18.412
82,87.285,13.119
83,44.592,18.517
84,95.873,76.44
85,10.635,95.508
86,35.179,71.094
87,42.911,18.304
88,40.247,71.882
89,35.939,73.159
90,70.49,75.104
91,93.907,5.323
92,37.342,73.507
93,67.476,75.015
94,86.205,12.973
95,67.833,76.188
96,96.032,0.0
97,69.154,75.522
98,87.186,14.027
99,93.654,79.179
100,4.628,97.058
101,84.309,14.364
102,3.861,95.748
103,86.792,12.426
104,38.497,72.606
105,95.904,2.401
106,42.27,16.02
107,69.432,71.228
108,96.954,77.331
109,6.55,96.967
110,95.59,75.55
111,38.469,68.948
112,37.962,71.237
113,93.493,2.579
114,67.999,76.73
115,43.14,16.405
116,82.999,15.334
117,6.586,96.877
118,4.543,96.927
119,35.725,70.391
120,70.1,71.172
121,7.008,96.199
122,9.382,97.463
123,83.37,16.797
124,86.598,14.229
125,13.273,96.852
126,33.371,72.224
127,87.363,13.061
128,44.811,16.439
129,33.113,70.643
130,85.743,16.11
131,35.253,71.902
132,39.782,71.724
133,43.282,16.099
134,8.515,94.448
135,94.37,2.753
136,97.381,3.529
137,66.615,73.759
138,7.713,96.768
139,96.836,75.727
140,0.409,93.682
141,49.077,16.034
142,5.043,98.656
143,10.069,97.45
144,33.312,73.021
145,45.384,14.036
146,5.057,95.11
147,68.105,74.455
