index,x,y
0,33.466,88.068
1,82.391,20.089
2,52.373,35.79
3,96.674,14.02
4,74.148,98.522
5,98.459,54.398
6,31.374,49.511
7,4.778,97.08
8,56.49,39.833
9,90.829,84.902
10,49.605,7.696
11,92.981,56.824
12,52.209,51.601
13,3.124,67.098
14,57.142,36.979
15,0.795,36.401
16,28.403,80.938
17,2.998,73.193
18,15.89,72.754
19,57.701,62.259
20,47.026,49.569
21,35.32,36.579
22,18.629,18.535
23,79.157,3.828
24,80.846,93.446
25,73.008,49.052
26,21.252,37.98
27,43.852,60.925
28,13.956,17.366
29,4.9,60.196
30,63.269,58.379
31,84.665,44.237
32,5.095,38.804
33,20.358,32.411
34,85.192,49.803
