index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,0,21.25,1.1,20.0,50.0
1,2,25.0,1,22.5,1.2100000000000002,20.0,25.0
2,1,25.0,2,22.5,1.1,20.0,50.0
3,1,25.0,1,22.5,1.1,20.0,25.0
4,2,25.0,1,22.5,1.2100000000000002,20.0,25.0
5,1,25.0,1,22.5,1.1,20.0,25.0
6,1,25.0,3,23.75,1.1,20.0,25.0
7,1,25.0,3,23.75,1.1,20.0,25.0
8,2,25.0,4,21.25,1.2100000000000002,20.0,25.0
9,2,25.0,4,21.25,1.2100000000000002,20.0,25.0
10,1,25.0,3,23.75,1.1,20.0,25.0
11,2,25.0,1,22.5,1.2100000000000002,20.0,25.0
12,2,25.0,2,22.5,1.2100000000000002,20.0,50.0
13,1,25.0,0,21.25,1.1,20.0,50.0
14,2,25.0,4,21.25,1.2100000000000002,20.0,25.0
15,1,25.0,3,23.75,1.1,20.0,25.0
16,2,25.0,3,23.75,1.2100000000000002,20.0,25.0
17,2,25.0,1,22.5,1.2100000000000002,20.0,25.0
18,2,25.0,0,21.25,1.2100000000000002,20.0,50.0
19,1,25.0,4,21.25,1.1,20.0,25.0
20,1,25.0,3,23.75,1.1,20.0,25.0
21,2,25.0,4,21.25,1.2100000000000002,20.0,25.0
22,1,25.0,3,23.75,1.1,20.0,25.0
23,1,25.0,3,23.75,1.1,20.0,25.0
24,1,25.0,0,21.25,1.1,20.0,50.0
25,1,25.0,0,21.25,1.1,20.0,50.0
26,2,25.0,2,22.5,1.2100000000000002,20.0,50.0
27,2,25.0,4,21.25,1.2100000000000002,20.0,25.0
28,2,25.0,0,21.25,1.2100000000000002,20.0,50.0
29,1,25.0,3,23.75,1.1,20.0,25.0
30,2,25.0,2,22.5,1.2100000000000002,20.0,50.0
31,1,25.0,0,21.25,1.1,20.0,50.0
32,1,25.0,2,22.5,1.1,20.0,50.0
33,2,25.0,3,23.75,1.2100000000000002,20.0,25.0
34,2,25.0,3,23.75,1.2100000000000002,20.0,25.0
35,1,25.0,1,22.5,1.1,20.0,25.0
36,1,25.0,0,21.25,1.1,20.0,50.0
37,2,25.0,1,22.5,1.2100000000000002,20.0,25.0
38,1,25.0,4,21.25,1.1,20.0,25.0
39,1,25.0,4,21.25,1.1,20.0,25.0
40,1,25.0,4,21.25,1.1,20.0,25.0
41,1,25.0,4,21.25,1.1,20.0,25.0
42,1,25.0,4,21.25,1.1,20.0,25.0
43,1,25.0,0,21.25,1.1,20.0,50.0
44,2,25.0,3,23.75,1.2100000000000002,20.0,25.0
45,2,25.0,4,21.25,1.2100000000000002,20.0,25.0
46,2,25.0,4,21.25,1.2100000000000002,20.0,25.0
47,2,25.0,2,22.5,1.2100000000000002,20.0,50.0
48,1,25.0,1,22.5,1.1,20.0,25.0
49,1,25.0,0,21.25,1.1,20.0,50.0
50,1,25.0,2,22.5,1.1,20.0,50.0
51,2,25.0,2,22.5,1.2100000000000002,20.0,50.0
52,2,25.0,2,22.5,1.2100000000000002,20.0,50.0
53,1,25.0,4,21.25,1.1,20.0,25.0
54,1,25.0,3,23.75,1.1,20.0,25.0
55,1,25.0,4,21.25,1.1,20.0,25.0
56,2,25.0,4,21.25,1.2100000000000002,20.0,25.0
57,1,25.0,2,22.5,1.1,20.0,50.0
58,1,25.0,0,21.25,1.1,20.0,50.0
59,1,25.0,1,22.5,1.1,20.0,25.0
60,1,25.0,0,21.25,1.1,20.0,50.0
61,1,25.0,0,21.25,1.1,20.0,50.0
62,1,25.0,1,22.5,1.1,20.0,25.0
63,1,25.0,2,22.5,1.1,20.0,50.0
