carrier_id,client_id
0,4
0,6
0,7
0,13
0,14
0,15
0,16
0,18
0,25
0,29
0,30
0,1
0,5
0,10
0,11
0,17
0,19
0,20
0,22
0,26
0,28
0,31
0,0
0,2
0,12
0,21
0,24
0,27
0,32
0,34
0,3
0,8
0,9
0,23
0,33
1,4
1,6
1,7
1,13
1,14
1,15
1,16
1,18
1,25
1,29
1,30
1,1
1,5
1,10
1,11
1,17
1,19
1,20
1,22
1,26
1,28
1,31
2,1
2,5
2,10
2,11
2,17
2,19
2,20
2,22
2,26
2,28
2,31
2,0
2,2
2,12
2,21
2,24
2,27
2,32
2,34
3,0
3,2
3,12
3,21
3,24
3,27
3,32
3,34
3,3
3,8
3,9
3,23
3,33
4,4
4,6
4,7
4,13
4,14
4,15
4,16
4,18
4,25
4,29
4,30
4,3
4,8
4,9
4,23
4,33
