carrier_id,client_id
0,0
0,2
0,3
0,9
0,11
0,15
0,16
0,20
0,22
0,27
0,34
0,13
0,17
0,21
0,26
0,29
0,30
0,1
0,5
0,6
0,12
0,14
0,24
0,28
0,31
0,32
0,4
0,7
0,8
0,10
0,18
0,19
0,23
0,25
0,33
0,35
1,0
1,2
1,3
1,9
1,11
1,15
1,16
1,20
1,22
1,27
1,34
1,13
1,17
1,21
1,26
1,29
1,30
2,13
2,17
2,21
2,26
2,29
2,30
2,1
2,5
2,6
2,12
2,14
2,24
2,28
2,31
2,32
3,1
3,5
3,6
3,12
3,14
3,24
3,28
3,31
3,32
3,4
3,7
3,8
3,10
3,18
3,19
3,23
3,25
3,33
3,35
4,0
4,2
4,3
4,9
4,11
4,15
4,16
4,20
4,22
4,27
4,34
4,4
4,7
4,8
4,10
4,18
4,19
4,23
4,25
4,33
4,35
