index,x,y
0,38.128,3.746
1,12.834,75.739
2,35.43,5.75
3,41.271,27.513
4,54.073,69.303
5,0.0,83.332
6,4.526,60.219
7,85.562,87.901
8,66.267,52.324
9,19.626,35.318
10,62.525,81.016
11,22.344,30.272
12,40.881,92.956
13,100.0,13.98
14,26.006,95.8
15,34.233,31.424
16,22.155,30.07
17,67.706,7.083
18,72.594,76.616
19,99.205,95.034
20,19.352,0.0
21,76.469,39.819
22,24.919,28.618
23,98.047,81.359
24,20.472,76.809
25,85.712,98.269
26,88.617,46.273
27,7.877,29.456
28,6.641,100.0
29,89.059,21.293
30,53.601,29.654
31,27.702,86.423
32,5.714,57.482
33,60.655,93.603
34,40.877,4.019
35,98.28,56.04
