carrier_id,client_id
0,8
0,15
0,21
0,3
0,4
0,6
0,7
0,9
0,10
0,14
0,17
0,23
0,27
0,28
0,2
0,11
0,22
0,24
0,25
0,26
0,29
0,31
0,32
0,34
0,0
0,1
0,5
0,12
0,13
0,16
0,18
0,19
0,20
0,30
0,33
0,35
1,8
1,15
1,21
1,3
1,4
1,6
1,7
1,9
1,10
1,14
1,17
1,23
1,27
1,28
2,3
2,4
2,6
2,7
2,9
2,10
2,14
2,17
2,23
2,27
2,28
2,2
2,11
2,22
2,24
2,25
2,26
2,29
2,31
2,32
2,34
3,2
3,11
3,22
3,24
3,25
3,26
3,29
3,31
3,32
3,34
3,0
3,1
3,5
3,12
3,13
3,16
3,18
3,19
3,20
3,30
3,33
3,35
4,8
4,15
4,21
4,0
4,1
4,5
4,12
4,13
4,16
4,18
4,19
4,20
4,30
4,33
4,35
