index,x,y
0,6.077,88.504
1,59.663,39.937
2,20.299,3.094
3,12.919,75.776
4,89.158,44.205
5,35.479,22.886
6,41.037,70.942
7,62.37,9.436
8,54.781,42.533
9,7.419,66.275
10,13.599,20.976
11,95.261,73.651
12,71.378,27.252
13,46.416,83.605
14,95.359,39.781
15,23.763,83.613
16,62.984,32.209
17,79.823,49.902
18,99.832,7.78
19,20.171,96.716
20,1.572,70.342
21,14.337,72.327
22,21.604,46.267
23,73.986,20.026
24,6.131,81.173
25,21.953,28.56
26,13.65,82.791
27,65.839,36.214
28,30.283,77.527
29,67.011,12.215
30,97.605,14.832
31,31.046,2.484
