index,x,y
0,61.22,64.454
1,34.995,88.992
2,38.042,86.739
3,3.309,55.058
4,4.052,57.626
5,3.542,57.435
6,33.743,89.995
7,34.433,87.722
8,31.065,91.522
9,5.452,58.998
10,34.785,91.12
11,38.268,91.666
12,3.476,56.84
13,35.373,90.525
14,42.866,96.379
15,35.696,91.952
16,35.945,90.077
17,58.911,63.472
18,3.26,53.886
19,2.217,60.473
20,6.228,61.179
21,0.0,59.995
22,32.143,89.254
23,35.901,90.542
24,3.441,58.407
25,37.695,33.097
26,4.632,61.471
27,3.047,57.016
28,33.492,92.898
29,38.53,89.516
30,37.071,90.844
31,34.274,90.39
32,35.343,92.787
33,2.012,59.976
34,60.16,67.004
35,30.796,86.204
36,43.641,99.836
37,59.246,63.226
38,31.073,90.51
39,39.749,95.815
40,13.522,57.376
41,43.013,0.877
42,1.665,54.274
43,5.833,58.822
44,35.735,89.889
45,33.973,89.126
46,38.181,88.526
47,33.353,89.936
48,83.723,91.758
49,35.871,94.484
50,36.313,88.389
51,35.223,89.746
52,5.594,58.09
53,33.445,92.698
54,32.405,91.032
55,3.907,57.392
56,8.746,55.394
57,32.132,89.85
58,3.377,59.243
59,69.391,0.0
60,3.137,57.03
61,5.298,57.981
62,4.544,57.296
63,3.468,58.431
64,6.305,58.79
65,41.335,100.0
66,56.898,62.349
67,4.896,58.975
68,4.64,58.929
69,34.703,90.914
70,57.419,64.622
71,5.694,59.381
72,39.261,87.983
73,34.062,91.362
74,40.627,91.661
75,35.704,91.288
76,4.363,59.398
77,43.305,97.576
78,55.145,61.536
79,100.0,32.84
80,34.106,93.106
81,34.163,89.769
82,34.468,90.405
83,57.603,63.753
84,1.844,57.286
85,2.546,54.459
86,34.266,91.395
87,35.594,92.302
88,1.662,60.179
89,5.218,59.867
90,58.153,65.074
91,32.411,90.779
92,3.806,60.067
93,32.197,89.59
94,32.022,91.26
95,2.265,59.102
96,56.188,62.332
97,5.122,58.467
98,34.454,90.748
99,6.425,60.108
100,31.002,89.576
101,2.764,56.707
102,32.562,90.272
103,33.855,91.8
104,35.896,88.454
105,32.653,89.802
106,41.649,99.13
107,1.177,58.126
108,60.411,64.793
109,33.032,33.973
110,35.875,89.939
111,33.941,91.085
112,35.682,90.723
113,43.333,98.133
114,36.216,92.176
115,60.795,63.963
116,56.007,65.471
117,35.352,90.866
118,2.497,57.875
119,0.85,57.976
120,33.954,89.905
121,4.865,58.821
122,33.603,94.471
123,46.504,96.852
124,34.521,91.728
125,56.417,64.228
126,5.542,61.748
127,37.47,92.185
128,2.64,57.466
129,35.07,90.117
130,3.991,58.983
131,3.568,60.131
132,32.952,92.914
133,3.412,55.147
134,38.76,91.536
