index,weight,type,clientId
0,2.47,1,0
1,3.39,1,0
2,7.32,1,0
3,3.36,1,0
4,12.25,1,1
5,4.95,1,1
6,14.83,1,2
7,13.36,1,3
8,12.37,1,3
9,13.14,1,3
10,2.54,1,3
11,4.6,1,3
12,11.86,1,4
13,13.65,1,4
14,13.29,1,5
15,8.15,1,6
16,5.17,1,6
17,11.77,1,6
18,4.18,1,6
19,13.32,1,7
20,14.21,1,7
21,6.35,1,7
22,10.54,1,7
23,9.19,1,7
24,5.48,1,8
25,11.89,1,8
26,13.62,1,8
27,13.5,1,8
28,14.14,1,8
29,4.09,1,9
30,6.92,1,9
31,10.79,1,9
32,9.89,1,9
33,3.28,1,9
34,4.61,1,10
35,10.26,1,10
36,7.56,1,10
37,9.55,1,10
38,8.52,1,10
39,6.36,1,11
40,6.2,1,11
41,13.65,1,11
42,13.25,1,11
43,5.81,1,11
44,12.58,1,12
45,10.87,1,13
46,4.47,1,13
47,9.7,1,14
48,5.33,1,15
49,2.93,1,15
50,13.0,1,15
51,13.4,1,16
52,14.34,1,16
53,5.61,1,16
54,5.26,1,16
55,2.69,1,17
56,5.88,1,18
57,3.45,1,18
58,3.63,1,19
59,6.03,1,19
60,6.93,1,19
61,3.38,1,20
62,13.01,1,21
63,13.14,1,21
64,8.2,1,21
65,11.47,1,21
66,14.82,1,21
67,12.2,1,22
68,14.19,1,22
69,5.06,1,23
70,6.59,1,23
71,8.88,1,23
72,10.94,1,23
73,8.58,1,23
74,8.18,1,24
75,14.95,1,25
76,11.37,1,25
77,5.38,1,26
78,9.31,1,26
79,13.09,1,26
80,10.57,1,27
81,2.2,1,28
82,8.88,1,28
83,8.48,1,28
84,11.73,1,29
85,5.9,1,29
86,5.63,1,29
87,3.72,1,29
88,8.05,1,30
89,7.89,1,30
90,3.59,1,30
91,8.54,1,30
92,9.17,1,30
93,11.72,1,31
94,5.14,1,31
95,8.7,1,32
96,6.33,1,32
97,13.34,1,33
98,3.02,1,33
99,12.06,1,33
100,10.63,1,33
101,8.84,1,34
102,10.08,1,34
103,2.06,1,35
104,6.98,1,36
105,2.25,1,36
106,3.94,1,36
107,12.97,1,37
108,4.01,1,37
109,4.09,1,37
110,9.58,1,37
111,6.08,1,38
112,13.79,1,38
113,4.05,1,39
114,6.32,1,39
115,14.64,1,39
116,3.52,1,40
117,3.23,1,40
118,7.35,1,40
119,7.49,1,41
120,14.69,1,42
121,7.32,1,42
122,11.7,1,42
123,4.54,1,42
124,10.69,1,43
125,13.7,1,44
126,12.49,1,44
127,9.51,1,44
128,9.11,1,45
129,11.09,1,45
130,14.46,1,45
131,14.67,1,45
132,4.77,1,46
133,11.26,1,46
134,5.37,1,46
135,3.51,1,46
136,2.3,1,46
137,8.75,1,47
138,13.51,1,47
139,6.17,1,48
140,7.11,1,48
141,12.63,1,49
142,11.28,1,49
143,4.17,1,50
144,2.79,1,50
145,6.41,1,50
146,13.85,1,50
147,11.06,1,51
148,7.23,1,51
149,10.15,1,52
150,4.25,1,52
151,13.86,1,52
152,2.76,1,53
153,4.16,1,54
154,5.26,1,54
155,12.36,1,54
156,5.71,1,55
157,12.63,1,55
158,14.98,1,55
159,10.54,1,55
160,2.13,1,55
161,7.27,1,56
162,7.45,1,56
163,6.96,1,57
164,6.94,1,58
165,5.54,1,58
166,10.93,1,58
167,5.41,1,58
168,10.87,1,59
169,4.55,1,59
170,7.81,1,59
171,6.68,1,59
172,14.58,1,60
173,6.88,1,60
174,13.5,1,60
175,12.82,1,60
176,8.48,1,60
177,10.51,1,61
178,10.13,1,61
179,11.16,1,61
180,2.8,1,61
181,2.42,1,62
182,11.82,1,62
183,11.33,1,62
184,8.21,1,62
185,8.26,1,62
186,14.15,1,63
187,4.47,1,63
188,2.02,1,63
189,9.32,1,63
190,13.98,1,64
191,6.75,1,64
192,4.22,1,65
193,4.51,1,65
194,6.28,1,66
195,2.97,1,66
196,6.06,1,66
197,9.8,1,66
198,13.76,1,66
199,12.31,1,67
