carrier_id,client_id
0,1
0,3
0,7
0,9
0,11
0,13
0,16
0,34
0,36
0,42
0,46
0,47
0,48
0,49
0,50
0,51
0,57
0,59
0,60
0,64
0,66
0,2
0,8
0,10
0,22
0,24
0,28
0,30
0,35
0,38
0,44
0,54
0,56
0,62
0,65
0,0
0,4
0,12
0,21
0,23
0,25
0,26
0,27
0,31
0,33
0,37
0,39
0,40
0,41
0,43
0,45
0,63
0,5
0,6
0,14
0,15
0,17
0,18
0,19
0,20
0,29
0,32
0,52
0,53
0,55
0,58
0,61
0,67
1,1
1,3
1,7
1,9
1,11
1,13
1,16
1,34
1,36
1,42
1,46
1,47
1,48
1,49
1,50
1,51
1,57
1,59
1,60
1,64
1,66
1,2
1,8
1,10
1,22
1,24
1,28
1,30
1,35
1,38
1,44
1,54
1,56
1,62
1,65
2,2
2,8
2,10
2,22
2,24
2,28
2,30
2,35
2,38
2,44
2,54
2,56
2,62
2,65
2,0
2,4
2,12
2,21
2,23
2,25
2,26
2,27
2,31
2,33
2,37
2,39
2,40
2,41
2,43
2,45
2,63
3,0
3,4
3,12
3,21
3,23
3,25
3,26
3,27
3,31
3,33
3,37
3,39
3,40
3,41
3,43
3,45
3,63
3,5
3,6
3,14
3,15
3,17
3,18
3,19
3,20
3,29
3,32
3,52
3,53
3,55
3,58
3,61
3,67
4,1
4,3
4,7
4,9
4,11
4,13
4,16
4,34
4,36
4,42
4,46
4,47
4,48
4,49
4,50
4,51
4,57
4,59
4,60
4,64
4,66
4,5
4,6
4,14
4,15
4,17
4,18
4,19
4,20
4,29
4,32
4,52
4,53
4,55
4,58
4,61
4,67
