index,x,y
0,96.795,97.154
1,96.144,98.05
2,84.509,75.568
3,97.701,94.79
4,95.111,95.106
5,99.259,93.982
6,98.704,95.703
7,45.168,62.089
8,95.67,96.809
9,96.667,99.438
10,93.652,97.404
11,96.058,96.956
12,96.093,96.684
13,95.417,94.352
14,97.155,99.34
15,97.454,97.892
16,96.11,98.169
17,37.411,64.507
18,37.346,64.123
19,96.572,97.095
20,95.632,94.078
21,95.143,95.499
22,29.336,100.0
23,93.37,94.635
24,36.78,65.81
25,95.903,96.193
26,97.317,95.014
27,100.0,99.858
28,93.618,51.769
29,95.396,94.331
30,94.15,93.515
31,34.906,64.986
32,97.214,94.939
33,97.486,98.698
34,95.681,94.253
35,95.89,94.622
36,95.876,96.983
37,0.0,44.051
38,24.099,0.0
39,99.386,95.176
40,97.312,97.426
41,96.063,95.082
42,38.414,84.891
43,97.859,97.268
44,34.674,67.505
45,46.044,72.809
46,33.208,64.863
47,37.688,67.98
48,93.978,94.534
49,47.459,63.943
50,94.565,96.976
51,96.779,97.14
