carrier_id,client_id
0,37
0,38
0,7
0,17
0,18
0,22
0,24
0,31
0,42
0,44
0,45
0,46
0,47
0,49
0,0
0,1
0,2
0,3
0,4
0,5
0,6
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,19
0,20
0,21
0,23
0,25
0,26
0,27
0,28
0,29
0,30
0,32
0,33
0,34
0,35
0,36
0,39
0,40
0,41
0,43
0,48
0,50
0,51
1,37
1,38
2,7
2,17
2,18
2,22
2,24
2,31
2,42
2,44
2,45
2,46
2,47
2,49
3,7
3,17
3,18
3,22
3,24
3,31
3,42
3,44
3,45
3,46
3,47
3,49
3,0
3,1
3,2
3,3
3,4
3,5
3,6
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
3,19
3,20
3,21
3,23
3,25
3,26
3,27
3,28
3,29
3,30
3,32
3,33
3,34
3,35
3,36
3,39
3,40
3,41
3,43
3,48
3,50
3,51
4,37
4,38
4,0
4,1
4,2
4,3
4,4
4,5
4,6
4,8
4,9
4,10
4,11
4,12
4,13
4,14
4,15
4,16
4,19
4,20
4,21
4,23
4,25
4,26
4,27
4,28
4,29
4,30
4,32
4,33
4,34
4,35
4,36
4,39
4,40
4,41
4,43
4,48
4,50
4,51
