index,weight,type,clientId
0,11.447060046564712,1,0
1,20.551827248966923,1,0
2,12.026582596300946,1,1
3,22.225903874608125,1,1
4,7.983938811692244,1,1
5,15.379666674724188,1,1
6,9.876494043437152,1,1
7,9.195957918858944,1,2
8,24.207936663377293,1,3
9,20.749367229721727,1,3
10,12.697731445250614,1,4
11,23.633709686120998,1,4
12,21.632361257815948,1,4
13,14.802217239466222,1,5
14,18.22877286088609,1,5
15,24.016978844762516,1,6
16,17.38227184868188,1,6
17,13.13060528875704,1,6
18,17.05727395690932,1,6
19,11.261630707600968,1,7
20,9.41790089972125,1,7
21,13.352479766301368,1,8
22,21.225238589969702,1,9
23,8.177770844863668,1,9
24,12.49902866947309,1,10
25,19.607351970532665,1,10
26,22.43634592201944,1,11
27,15.309724832300057,1,11
28,10.668112551429275,1,11
29,16.7925582232647,1,12
30,12.223828597472995,1,12
31,18.977499922119144,1,12
32,19.840322370841093,1,13
33,5.006666573050811,1,14
34,19.7445840262507,1,14
35,24.65287152178222,1,14
36,9.878581706423262,1,15
37,11.642957454210928,1,15
38,24.08381996827876,1,15
39,22.501664269395818,1,15
40,7.565812067007256,1,16
41,11.265339077262915,1,16
42,11.44975539864495,1,16
43,10.272312596742545,1,16
44,13.712132261439233,1,16
45,21.405131742755884,1,17
46,15.463138282314329,1,17
47,18.174199369341157,1,18
48,23.420316814839637,1,18
49,6.701469281576906,1,18
50,22.00168364467483,1,18
51,20.686252031537922,1,18
52,7.511714885962024,1,19
53,17.560805520812945,1,19
54,19.962653780552472,1,19
55,15.47785801126268,1,19
56,7.4950022786452735,1,20
57,9.142201915168766,1,20
58,23.491341569568245,1,21
59,10.5606740486361,1,21
60,12.314621594131822,1,21
61,18.88930750153524,1,21
62,19.29015387910168,1,22
63,23.760353461459488,1,22
64,9.082968772246886,1,22
65,14.427523680370204,1,22
66,18.37015468391806,1,23
67,21.777206524471197,1,23
68,12.344794009986707,1,23
69,11.136089348637231,1,23
70,13.856107989865132,1,23
71,20.487361773112564,1,24
72,9.502477891628608,1,24
73,16.400487956160816,1,24
74,15.551025945807332,1,24
75,14.047224440848662,1,24
76,20.403724447317167,1,25
77,7.743894180253079,1,25
78,11.975078474866738,1,26
79,18.7732355011236,1,27
80,10.029926400613657,1,27
81,13.744897117432537,1,27
82,14.321206597711813,1,27
83,18.986480924592875,1,28
84,19.16653750611038,1,28
85,8.452352826263052,1,28
86,14.530909208004363,1,29
87,23.906741804971098,1,30
88,16.02373622457534,1,30
89,18.45394445896194,1,30
90,17.39152391212357,1,30
91,9.471429848113992,1,31
92,14.703714962101595,1,31
93,12.907654546214518,1,31
94,21.573526856602808,1,31
95,11.106950127863698,1,31
96,23.792590101355582,1,32
97,6.42454689618178,1,32
98,5.968020678829371,1,33
99,18.82825970655128,1,34
100,22.513211462170144,1,35
101,8.597224208888537,1,35
102,13.669088853175557,1,35
103,14.01532226999546,1,36
104,19.332263802646224,1,36
105,6.558361631254637,1,36
106,22.55410365210223,1,37
107,9.982533161461543,1,37
108,14.562906335108845,1,38
109,5.272535947391082,1,38
110,20.52147743754704,1,38
111,22.871576208158352,1,38
112,13.689057503660804,1,39
113,8.306878062092851,1,39
114,24.831422512468272,1,39
115,16.62418195583755,1,39
116,7.615543241035809,1,39
