index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,0,21.25,1.1,50.0,10.0
1,2,25.0,1,21.25,1.21,50.0,10.0
2,1,25.0,0,21.25,1.1,50.0,10.0
3,2,25.0,2,22.5,1.21,50.0,20.0
4,1,25.0,0,21.25,1.1,50.0,10.0
5,1,25.0,0,21.25,1.1,50.0,10.0
6,2,25.0,2,22.5,1.21,50.0,20.0
7,1,25.0,0,21.25,1.1,50.0,10.0
8,2,25.0,0,21.25,1.21,50.0,10.0
9,2,25.0,3,21.25,1.21,50.0,20.0
10,2,25.0,3,21.25,1.21,50.0,20.0
11,1,25.0,2,22.5,1.1,50.0,20.0
12,1,25.0,3,21.25,1.1,50.0,20.0
13,2,25.0,0,21.25,1.21,50.0,10.0
