carrier_id,client_id
0,0
0,1
0,2
0,3
0,10
0,12
0,13
0,18
0,20
0,21
0,22
0,24
0,25
0,26
0,28
0,29
0,32
0,34
0,36
0,37
0,39
0,40
0,41
0,47
0,48
0,53
0,55
0,56
0,57
0,60
0,62
0,63
0,64
0,66
0,67
0,68
0,42
0,4
0,5
0,6
0,7
0,8
0,9
0,11
0,14
0,15
0,16
0,17
0,19
0,23
0,27
0,30
0,31
0,33
0,35
0,38
0,43
0,44
0,45
0,46
0,49
0,50
0,51
0,52
0,54
0,58
0,59
0,61
0,65
1,0
1,1
1,2
1,3
1,10
1,12
1,13
1,18
1,20
1,21
1,22
1,24
1,25
1,26
1,28
1,29
1,32
1,34
1,36
1,37
1,39
1,40
1,41
1,47
1,48
1,53
1,55
1,56
1,57
1,60
1,62
1,63
1,64
1,66
1,67
1,68
2,68
2,42
3,42
3,4
3,5
3,6
3,7
3,8
3,9
3,11
3,14
3,15
3,16
3,17
3,19
3,23
3,27
3,30
3,31
3,33
3,35
3,38
3,43
3,44
3,45
3,46
3,49
3,50
3,51
3,52
3,54
3,58
3,59
3,61
3,65
4,0
4,1
4,2
4,3
4,10
4,12
4,13
4,18
4,20
4,21
4,22
4,24
4,25
4,26
4,28
4,29
4,32
4,34
4,36
4,37
4,39
4,40
4,41
4,47
4,48
4,53
4,55
4,56
4,57
4,60
4,62
4,63
4,64
4,66
4,67
4,4
4,5
4,6
4,7
4,8
4,9
4,11
4,14
4,15
4,16
4,17
4,19
4,23
4,27
4,30
4,31
4,33
4,35
4,38
4,43
4,44
4,45
4,46
4,49
4,50
4,51
4,52
4,54
4,58
4,59
4,61
4,65
