carrier_id,client_id
0,0
0,2
0,5
0,6
0,7
0,8
0,11
0,12
0,14
0,16
0,18
0,21
0,22
0,24
0,26
0,28
0,30
0,32
0,35
0,36
0,37
0,40
0,42
0,43
0,49
0,52
0,56
0,59
0,61
0,62
0,63
0,64
0,66
0,67
0,69
0,10
0,17
0,19
0,29
0,31
0,33
0,34
0,39
0,47
0,48
0,50
0,53
0,54
0,57
0,3
0,13
0,25
0,38
0,44
0,45
0,55
0,58
0,60
0,65
0,68
0,1
0,4
0,9
0,15
0,20
0,23
0,27
0,41
0,46
0,51
1,0
1,2
1,5
1,6
1,7
1,8
1,11
1,12
1,14
1,16
1,18
1,21
1,22
1,24
1,26
1,28
1,30
1,32
1,35
1,36
1,37
1,40
1,42
1,43
1,49
1,52
1,56
1,59
1,61
1,62
1,63
1,64
1,66
1,67
1,69
1,10
1,17
1,19
1,29
1,31
1,33
1,34
1,39
1,47
1,48
1,50
1,53
1,54
1,57
2,10
2,17
2,19
2,29
2,31
2,33
2,34
2,39
2,47
2,48
2,50
2,53
2,54
2,57
2,3
2,13
2,25
2,38
2,44
2,45
2,55
2,58
2,60
2,65
2,68
3,3
3,13
3,25
3,38
3,44
3,45
3,55
3,58
3,60
3,65
3,68
3,1
3,4
3,9
3,15
3,20
3,23
3,27
3,41
3,46
3,51
4,0
4,2
4,5
4,6
4,7
4,8
4,11
4,12
4,14
4,16
4,18
4,21
4,22
4,24
4,26
4,28
4,30
4,32
4,35
4,36
4,37
4,40
4,42
4,43
4,49
4,52
4,56
4,59
4,61
4,62
4,63
4,64
4,66
4,67
4,69
4,1
4,4
4,9
4,15
4,20
4,23
4,27
4,41
4,46
4,51
