index,x,y
0,21.704,43.705
1,50.619,53.088
2,3.211,2.646
3,47.956,55.455
4,100.0,99.587
5,24.425,44.944
6,16.357,33.391
7,24.395,46.478
8,14.836,33.286
9,98.3,99.257
10,83.864,10.875
11,17.54,31.194
12,4.856,12.814
13,43.342,52.639
14,3.235,0.062
15,97.482,97.518
16,3.307,26.826
17,75.178,12.274
18,20.689,46.431
19,74.189,9.084
20,53.418,56.311
21,22.543,44.437
22,23.891,44.471
23,51.157,55.046
24,14.841,33.116
25,45.416,53.198
26,1.764,3.472
27,96.613,100.0
28,5.102,1.124
29,83.979,11.329
30,16.46,30.78
31,73.642,8.956
32,3.312,12.453
33,84.655,11.351
34,70.442,12.954
35,15.316,30.868
36,7.564,10.086
37,12.307,34.571
38,43.842,55.748
39,81.353,12.053
40,4.257,26.281
41,97.163,97.521
42,0.0,25.816
43,7.473,11.998
44,47.527,52.646
45,44.606,58.798
46,99.776,98.527
47,76.775,12.042
48,74.777,10.715
49,6.266,9.953
50,72.302,12.036
51,97.672,99.764
52,1.878,1.089
53,82.518,9.436
54,84.694,9.793
55,46.392,57.011
56,4.465,27.354
57,86.059,11.048
58,48.353,55.11
59,6.647,13.492
60,45.531,56.909
61,4.055,0.914
62,1.626,28.3
63,4.893,10.828
64,21.169,44.497
65,45.151,56.35
66,6.271,27.134
67,3.979,26.208
68,46.658,54.611
69,4.792,0.0
