index,weight,type,clientId
0,5.49,1,0
1,13.06,1,0
2,9.98,1,0
3,12.95,1,0
4,5.73,1,1
5,14.1,1,1
6,9.87,1,1
7,5.12,1,2
8,2.96,1,3
9,8.92,1,3
10,3.98,1,4
11,2.06,1,4
12,11.68,1,4
13,7.37,1,4
14,5.58,1,5
15,13.79,1,5
16,10.05,1,6
17,12.87,1,6
18,14.55,1,6
19,10.75,1,6
20,6.73,1,7
21,14.76,1,7
22,11.98,1,7
23,2.37,1,8
24,11.81,1,8
25,7.23,1,8
26,2.57,1,8
27,6.95,1,9
28,8.4,1,10
29,3.94,1,10
30,8.64,1,11
31,8.42,1,12
32,3.0,1,12
33,2.44,1,12
34,9.49,1,12
35,4.3,1,12
36,14.67,1,13
37,4.34,1,13
38,2.61,1,13
39,6.28,1,14
40,12.3,1,14
41,7.13,1,14
42,11.23,1,14
43,13.38,1,15
44,9.91,1,15
45,2.7,1,15
46,6.79,1,16
47,7.41,1,16
48,6.12,1,16
49,3.52,1,16
50,11.8,1,17
51,11.21,1,17
52,2.74,1,17
53,5.67,1,18
54,13.68,1,18
55,6.2,1,18
56,12.49,1,19
57,9.5,1,20
58,12.91,1,20
59,14.7,1,20
60,4.32,1,20
61,7.8,1,21
62,8.35,1,21
63,12.73,1,22
64,6.17,1,22
65,3.99,1,22
66,2.97,1,22
67,3.34,1,23
68,3.77,1,24
69,14.85,1,24
70,2.03,1,24
71,14.68,1,24
72,5.32,1,25
73,10.3,1,25
74,4.9,1,25
75,6.0,1,25
76,12.07,1,25
77,14.93,1,26
78,14.39,1,26
79,9.62,1,26
80,3.25,1,26
81,12.53,1,26
82,6.65,1,27
83,3.21,1,27
84,8.39,1,28
85,9.93,1,28
86,3.87,1,28
87,7.57,1,28
88,8.48,1,29
89,9.1,1,29
90,6.94,1,29
91,13.64,1,29
92,7.64,1,29
93,11.16,1,30
94,8.46,1,30
95,12.51,1,30
96,13.1,1,30
97,5.05,1,31
98,9.35,1,31
99,12.94,1,31
100,8.59,1,32
101,10.28,1,32
102,14.2,1,32
103,12.83,1,33
104,11.82,1,33
105,13.94,1,34
106,11.83,1,34
107,12.4,1,34
108,6.7,1,34
109,5.24,1,34
110,13.51,1,35
111,2.52,1,35
112,7.21,1,35
113,14.64,1,35
114,11.44,1,36
115,9.09,1,36
116,13.81,1,37
117,2.91,1,38
118,4.87,1,39
119,5.3,1,39
120,7.43,1,40
121,5.77,1,40
122,7.39,1,40
123,12.03,1,40
124,7.48,1,41
125,4.66,1,41
126,10.23,1,42
127,10.86,1,43
128,13.53,1,43
129,7.88,1,44
130,5.64,1,44
131,5.86,1,44
132,14.46,1,45
133,8.99,1,45
134,12.85,1,46
135,14.29,1,46
136,14.9,1,46
137,5.65,1,47
138,8.82,1,48
139,11.82,1,48
140,3.96,1,48
141,6.48,1,49
142,14.19,1,49
143,13.09,1,49
144,3.51,1,49
145,13.93,1,50
146,13.4,1,50
147,11.0,1,51
148,10.11,1,51
149,6.88,1,51
150,13.14,1,51
151,9.44,1,51
152,7.53,1,52
153,2.64,1,52
154,8.34,1,53
155,4.68,1,53
156,10.06,1,53
157,8.09,1,54
158,2.96,1,54
159,5.14,1,55
160,12.77,1,56
161,7.34,1,56
162,3.13,1,56
163,8.66,1,56
164,8.02,1,57
165,3.55,1,57
166,14.32,1,58
167,6.3,1,58
168,7.24,1,58
169,11.34,1,58
170,12.43,1,58
171,2.8,1,59
172,11.38,1,59
173,3.4,1,59
174,3.67,1,59
175,6.37,1,59
176,6.45,1,60
177,13.61,1,61
178,3.93,1,62
179,4.4,1,62
180,6.2,1,62
181,12.32,1,62
182,4.89,1,62
183,4.41,1,63
184,6.54,1,63
185,7.11,1,63
186,4.76,1,63
187,14.51,1,64
188,7.35,1,64
189,8.92,1,64
190,3.82,1,65
191,9.59,1,66
192,7.81,1,67
193,14.32,1,67
194,14.71,1,67
195,10.54,1,67
196,12.95,1,68
197,9.67,1,68
198,4.89,1,69
199,8.26,1,69
