index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,3,21.25,1.1,20.0,20.0
1,2,25.0,3,21.25,1.21,20.0,20.0
2,2,25.0,2,21.25,1.21,20.0,10.0
3,2,25.0,3,21.25,1.21,20.0,20.0
4,1,25.0,3,21.25,1.1,20.0,20.0
5,1,25.0,4,23.75,1.1,20.0,10.0
6,1,25.0,2,21.25,1.1,20.0,10.0
7,1,25.0,3,21.25,1.1,20.0,20.0
8,1,25.0,1,21.25,1.1,20.0,20.0
9,1,25.0,3,21.25,1.1,20.0,20.0
10,2,25.0,0,22.5,1.21,20.0,20.0
11,2,25.0,2,21.25,1.21,20.0,10.0
12,1,25.0,1,21.25,1.1,20.0,20.0
13,2,25.0,0,22.5,1.21,20.0,20.0
14,2,25.0,4,23.75,1.21,20.0,10.0
15,2,25.0,0,22.5,1.21,20.0,20.0
16,2,25.0,4,23.75,1.21,20.0,10.0
17,1,25.0,0,22.5,1.1,20.0,20.0
18,1,25.0,1,21.25,1.1,20.0,20.0
19,1,25.0,0,22.5,1.1,20.0,20.0
20,2,25.0,0,22.5,1.21,20.0,20.0
21,2,25.0,3,21.25,1.21,20.0,20.0
22,2,25.0,3,21.25,1.21,20.0,20.0
23,2,25.0,1,21.25,1.21,20.0,20.0
24,1,25.0,0,22.5,1.1,20.0,20.0
25,1,25.0,0,22.5,1.1,20.0,20.0
26,2,25.0,1,21.25,1.21,20.0,20.0
27,2,25.0,2,21.25,1.21,20.0,10.0
28,1,25.0,3,21.25,1.1,20.0,20.0
29,2,25.0,3,21.25,1.21,20.0,20.0
30,1,25.0,0,22.5,1.1,20.0,20.0
31,2,25.0,0,22.5,1.21,20.0,20.0
32,2,25.0,2,21.25,1.21,20.0,10.0
33,2,25.0,3,21.25,1.21,20.0,20.0
34,2,25.0,0,22.5,1.21,20.0,20.0
35,1,25.0,2,21.25,1.1,20.0,10.0
36,1,25.0,3,21.25,1.1,20.0,20.0
37,2,25.0,3,21.25,1.21,20.0,20.0
38,2,25.0,0,22.5,1.21,20.0,20.0
39,1,25.0,3,21.25,1.1,20.0,20.0
40,2,25.0,0,22.5,1.21,20.0,20.0
41,1,25.0,4,23.75,1.1,20.0,10.0
42,2,25.0,4,23.75,1.21,20.0,10.0
43,2,25.0,2,21.25,1.21,20.0,10.0
44,1,25.0,3,21.25,1.1,20.0,20.0
45,2,25.0,3,21.25,1.21,20.0,20.0
46,2,25.0,3,21.25,1.21,20.0,20.0
47,1,25.0,2,21.25,1.1,20.0,10.0
48,2,25.0,3,21.25,1.21,20.0,20.0
49,1,25.0,0,22.5,1.1,20.0,20.0
50,2,25.0,3,21.25,1.21,20.0,20.0
51,1,25.0,2,21.25,1.1,20.0,10.0
52,2,25.0,1,21.25,1.21,20.0,20.0
53,2,25.0,3,21.25,1.21,20.0,20.0
54,1,25.0,3,21.25,1.1,20.0,20.0
55,2,25.0,0,22.5,1.21,20.0,20.0
56,2,25.0,0,22.5,1.21,20.0,20.0
57,2,25.0,2,21.25,1.21,20.0,10.0
58,1,25.0,2,21.25,1.1,20.0,10.0
59,2,25.0,3,21.25,1.21,20.0,20.0
60,1,25.0,2,21.25,1.1,20.0,10.0
61,1,25.0,0,22.5,1.1,20.0,20.0
62,2,25.0,0,22.5,1.21,20.0,20.0
