index,weight,type,clientId
0,5.04,1,0
1,4.77,1,0
2,12.18,1,0
3,13.57,1,1
4,10.26,1,1
5,4.17,1,2
6,5.08,1,3
7,3.22,1,3
8,2.41,1,3
9,7.89,1,3
10,8.14,1,4
11,12.16,1,4
12,8.67,1,4
13,5.24,1,4
14,12.19,1,4
15,5.75,1,5
16,5.03,1,5
17,12.99,1,5
18,8.17,1,5
19,10.88,1,6
20,6.08,1,6
21,12.97,1,7
22,8.44,1,7
23,13.54,1,7
24,9.21,1,8
25,14.94,1,8
26,2.57,1,9
27,14.66,1,10
28,8.31,1,11
29,4.37,1,11
30,13.81,1,11
31,8.52,1,12
32,3.38,1,13
33,10.93,1,13
34,14.71,1,13
35,10.79,1,13
36,11.59,1,14
37,6.99,1,14
38,14.33,1,14
39,7.73,1,14
40,9.08,1,14
41,6.23,1,15
42,4.77,1,15
43,6.3,1,16
44,4.73,1,16
45,12.4,1,16
46,4.41,1,16
47,10.08,1,16
48,5.6,1,17
49,3.83,1,17
