index,x,y
0,0.631,0.28
1,79.92,31.369
2,0.0,3.257
3,4.384,26.841
4,5.42,30.405
5,82.574,33.856
6,84.913,97.693
7,81.809,61.09
8,18.334,11.525
9,16.092,15.359
10,45.793,79.105
11,15.316,3.392
12,0.118,2.779
13,99.391,82.987
14,52.864,20.652
15,76.418,61.677
16,81.886,30.878
17,18.426,12.395
18,98.595,86.656
19,98.46,84.008
20,15.075,0.807
21,1.891,3.218
22,56.892,17.918
23,85.957,96.714
24,77.751,58.533
25,54.618,17.766
26,97.368,87.044
27,0.302,4.082
28,47.88,78.252
29,0.594,0.191
30,13.03,4.43
31,45.548,78.513
32,76.287,61.061
33,82.938,32.733
34,47.429,82.234
35,2.884,0.898
36,78.019,61.546
37,80.211,98.57
38,100.0,84.784
39,82.867,99.383
40,0.296,2.376
41,17.124,14.175
42,6.399,26.663
43,56.701,18.845
44,80.456,100.0
45,18.099,1.326
46,16.551,0.0
47,18.471,13.611
48,4.722,30.77
49,79.48,33.813
50,3.93,28.835
51,45.561,78.777
52,55.008,22.379
