index,weight,type,clientId
0,4.730510522561044,1,0
1,16.154125783783208,1,0
2,8.56205889673107,1,0
3,13.882453685601071,1,0
4,10.282642287854825,1,1
5,2.7830156635349272,1,1
6,1.297911551136539,1,1
7,13.77589586294009,1,1
8,4.13737562970935,1,1
9,14.524681639628053,1,2
10,11.173466996082423,1,2
11,5.503684482950374,1,2
12,20.686621713908803,1,2
13,20.67830792173968,1,3
14,15.594170724597351,1,3
15,22.528631071644934,1,3
16,2.716963948472907,1,3
17,24.220527444858472,1,3
18,13.904681110583104,1,4
19,3.404460466890278,1,4
20,24.30657278464537,1,4
21,4.55676318004779,1,5
22,19.41626608827338,1,5
23,1.3334214044853994,1,6
24,22.913311916660746,1,6
25,6.389681523838435,1,6
26,16.70683022794243,1,7
27,11.230831980220131,1,7
28,10.724164210292418,1,7
29,24.967554298815756,1,8
30,21.219094007474474,1,8
31,12.422211091466291,1,8
32,15.6157801494698,1,8
33,20.185724061901205,1,9
34,19.575184468816722,1,9
35,4.247061690107077,1,9
36,2.8986232977955995,1,9
37,5.9152135000907755,1,9
38,12.702268158974654,1,10
39,22.545039820576733,1,11
40,10.00076088515205,1,11
41,20.02242483049496,1,12
42,16.589841761107994,1,12
43,16.785627428899335,1,12
44,14.746744036769547,1,13
45,6.589457887892758,1,14
46,21.368732060414246,1,14
47,12.57039521925984,1,14
48,17.192249793607875,1,15
49,22.982970802398576,1,15
