index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,0,22.5,1.1,20.0,25.0
1,1,25.0,0,22.5,1.1,20.0,25.0
2,2,25.0,1,22.5,1.2100000000000002,20.0,50.0
3,1,25.0,1,22.5,1.1,20.0,50.0
4,1,25.0,2,21.25,1.1,20.0,50.0
5,1,25.0,1,22.5,1.1,20.0,50.0
6,1,25.0,1,22.5,1.1,20.0,50.0
7,1,25.0,0,22.5,1.1,20.0,25.0
8,1,25.0,2,21.25,1.1,20.0,50.0
9,2,25.0,2,21.25,1.2100000000000002,20.0,50.0
10,2,25.0,1,22.5,1.2100000000000002,20.0,50.0
11,1,25.0,0,22.5,1.1,20.0,25.0
12,1,25.0,1,22.5,1.1,20.0,50.0
13,2,25.0,0,22.5,1.2100000000000002,20.0,25.0
14,2,25.0,4,22.5,1.2100000000000002,20.0,50.0
15,2,25.0,0,22.5,1.2100000000000002,20.0,25.0
16,1,25.0,4,22.5,1.1,20.0,50.0
