index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,1,21.25,1.1,50.0,10.0
1,2,25.0,0,21.25,1.21,50.0,20.0
2,2,25.0,2,21.25,1.21,50.0,20.0
3,1,25.0,0,21.25,1.1,50.0,20.0
4,1,25.0,1,21.25,1.1,50.0,10.0
5,2,25.0,1,21.25,1.21,50.0,10.0
6,2,25.0,4,23.75,1.21,50.0,20.0
7,2,25.0,0,21.25,1.21,50.0,20.0
8,2,25.0,0,21.25,1.21,50.0,20.0
9,2,25.0,0,21.25,1.21,50.0,20.0
10,2,25.0,0,21.25,1.21,50.0,20.0
11,2,25.0,1,21.25,1.21,50.0,10.0
12,2,25.0,1,21.25,1.21,50.0,10.0
13,1,25.0,0,21.25,1.1,50.0,20.0
14,2,25.0,0,21.25,1.21,50.0,20.0
15,1,25.0,0,21.25,1.1,50.0,20.0
16,2,25.0,4,23.75,1.21,50.0,20.0
17,2,25.0,0,21.25,1.21,50.0,20.0
18,1,25.0,1,21.25,1.1,50.0,10.0
19,1,25.0,4,23.75,1.1,50.0,20.0
20,1,25.0,2,21.25,1.1,50.0,20.0
21,2,25.0,2,21.25,1.21,50.0,20.0
22,2,25.0,2,21.25,1.21,50.0,20.0
23,1,25.0,1,21.25,1.1,50.0,10.0
24,1,25.0,0,21.25,1.1,50.0,20.0
25,1,25.0,0,21.25,1.1,50.0,20.0
26,2,25.0,4,23.75,1.21,50.0,20.0
27,2,25.0,0,21.25,1.21,50.0,20.0
28,2,25.0,0,21.25,1.21,50.0,20.0
29,2,25.0,0,21.25,1.21,50.0,20.0
30,2,25.0,4,23.75,1.21,50.0,20.0
31,1,25.0,1,21.25,1.1,50.0,10.0
32,2,25.0,0,21.25,1.21,50.0,20.0
33,2,25.0,1,21.25,1.21,50.0,10.0
34,2,25.0,1,21.25,1.21,50.0,10.0
35,1,25.0,4,23.75,1.1,50.0,20.0
36,1,25.0,1,21.25,1.1,50.0,10.0
37,2,25.0,2,21.25,1.21,50.0,20.0
38,2,25.0,2,21.25,1.21,50.0,20.0
39,1,25.0,3,23.75,1.1,50.0,10.0
40,1,25.0,2,21.25,1.1,50.0,20.0
41,1,25.0,1,21.25,1.1,50.0,10.0
42,1,25.0,1,21.25,1.1,50.0,10.0
43,1,25.0,3,23.75,1.1,50.0,10.0
44,2,25.0,3,23.75,1.21,50.0,10.0
45,1,25.0,0,21.25,1.1,50.0,20.0
46,2,25.0,2,21.25,1.21,50.0,20.0
47,2,25.0,0,21.25,1.21,50.0,20.0
48,1,25.0,0,21.25,1.1,50.0,20.0
49,1,25.0,0,21.25,1.1,50.0,20.0
50,1,25.0,4,23.75,1.1,50.0,20.0
51,1,25.0,2,21.25,1.1,50.0,20.0
52,1,25.0,0,21.25,1.1,50.0,20.0
53,2,25.0,3,23.75,1.21,50.0,10.0
54,2,25.0,0,21.25,1.21,50.0,20.0
55,1,25.0,0,21.25,1.1,50.0,20.0
56,1,25.0,4,23.75,1.1,50.0,20.0
57,1,25.0,4,23.75,1.1,50.0,20.0
58,1,25.0,0,21.25,1.1,50.0,20.0
59,1,25.0,1,21.25,1.1,50.0,10.0
60,1,25.0,4,23.75,1.1,50.0,20.0
61,1,25.0,0,21.25,1.1,50.0,20.0
62,2,25.0,1,21.25,1.21,50.0,10.0
63,2,25.0,0,21.25,1.21,50.0,20.0
64,1,25.0,4,23.75,1.1,50.0,20.0
65,1,25.0,1,21.25,1.1,50.0,10.0
66,2,25.0,1,21.25,1.21,50.0,10.0
67,1,25.0,2,21.25,1.1,50.0,20.0
68,2,25.0,1,21.25,1.21,50.0,10.0
69,2,25.0,0,21.25,1.21,50.0,20.0
70,1,25.0,0,21.25,1.1,50.0,20.0
71,1,25.0,3,23.75,1.1,50.0,10.0
72,1,25.0,3,23.75,1.1,50.0,10.0
73,2,25.0,3,23.75,1.21,50.0,10.0
74,1,25.0,4,23.75,1.1,50.0,20.0
75,1,25.0,3,23.75,1.1,50.0,10.0
76,1,25.0,1,21.25,1.1,50.0,10.0
77,2,25.0,0,21.25,1.21,50.0,20.0
78,1,25.0,4,23.75,1.1,50.0,20.0
