index,weight,type,clientId
0,7.65,1,0
1,2.94,1,1
2,7.38,1,2
3,3.03,1,2
4,3.61,1,2
5,9.68,1,3
6,13.95,1,3
7,4.59,1,3
8,10.37,1,4
9,3.69,1,4
10,4.14,1,4
11,6.71,1,5
12,11.98,1,5
13,8.18,1,5
14,2.27,1,6
15,6.13,1,6
16,12.7,1,6
17,12.3,1,6
18,5.99,1,7
19,2.56,1,8
20,6.84,1,8
21,9.52,1,8
22,10.83,1,8
23,5.58,1,8
24,13.2,1,9
25,2.02,1,9
26,7.15,1,9
27,11.1,1,10
28,11.47,1,10
29,3.04,1,10
30,3.59,1,11
31,10.14,1,11
32,6.7,1,11
33,8.82,1,11
34,4.81,1,12
35,2.73,1,13
36,2.48,1,13
37,4.2,1,14
38,4.31,1,15
39,14.15,1,15
40,5.07,1,15
41,12.1,1,15
42,9.24,1,15
43,12.92,1,16
44,2.24,1,17
45,7.27,1,18
46,11.79,1,18
47,3.77,1,18
48,8.21,1,18
49,9.73,1,18
50,5.5,1,19
51,6.82,1,19
52,4.1,1,19
53,12.91,1,19
54,3.88,1,19
55,3.74,1,20
56,11.14,1,20
57,3.06,1,21
58,2.71,1,21
59,2.78,1,21
60,4.72,1,21
61,4.47,1,21
62,11.32,1,22
63,14.98,1,22
64,14.73,1,22
65,6.03,1,22
66,7.74,1,23
67,11.13,1,23
68,3.6,1,23
69,8.12,1,24
70,3.76,1,24
71,11.48,1,24
72,3.97,1,25
73,14.21,1,25
74,3.01,1,25
