index,weight,type,clientId
0,8.651298276331051,1,0
1,22.342139831646985,1,0
2,3.922039230225442,1,0
3,9.522378151235676,1,0
4,20.488119431964822,1,0
5,12.442014701307652,1,1
6,21.274320149262763,1,1
7,14.02807755402985,1,2
8,16.948999476849284,1,3
9,5.6442416387060845,1,3
10,16.743641407769537,1,4
11,17.937792259218483,1,5
12,5.80957381926671,1,5
13,18.310537062397067,1,5
14,6.4144300085795365,1,5
15,10.315803312133575,1,5
16,17.061298246891262,1,6
17,3.8049589383799534,1,6
18,15.40521987065809,1,7
19,17.785855074966527,1,7
20,21.779390801842865,1,7
21,17.74931547489221,1,7
22,24.1538326177238,1,8
23,3.17828537653208,1,8
24,23.970465754886256,1,8
