index,x,y
0,36.753,55.827
1,61.369,77.335
2,36.392,100.0
3,43.367,5.451
4,61.873,16.097
5,66.25,80.426
6,100.0,90.211
7,25.523,51.646
8,27.732,99.683
9,43.809,57.021
10,89.541,31.255
11,41.972,27.991
12,42.998,43.325
13,59.941,57.364
14,72.819,96.995
15,84.383,1.054
16,31.894,70.854
17,50.736,53.499
18,65.84,62.383
19,23.642,92.741
20,0.0,62.869
21,0.849,67.274
22,30.679,79.967
23,43.509,38.379
24,13.337,0.0
25,83.385,75.008
26,5.2,69.372
27,78.621,83.805
28,21.646,79.364
29,25.882,96.679
30,24.222,11.665
31,26.774,96.868
32,71.818,15.761
33,22.472,62.103
34,65.325,15.499
35,26.172,45.257
36,59.187,41.984
37,46.776,85.12
38,52.815,53.24
39,48.536,93.741
40,43.577,0.779
41,25.729,23.845
42,50.921,34.537
43,98.324,92.853
44,22.078,89.943
45,7.697,30.015
46,2.586,62.387
47,68.555,45.072
48,8.754,83.866
49,62.825,32.383
50,23.153,1.229
