index,weight,type,clientId
0,14.96,1,0
1,19.33,1,1
2,14.81,1,1
3,16.68,1,2
4,5.71,1,2
5,10.55,1,3
6,20.36,1,3
7,20.85,1,4
8,8.71,1,5
9,24.23,1,5
10,12.24,1,5
11,14.64,1,5
12,5.58,1,5
13,19.02,1,6
14,14.16,1,6
15,8.54,1,7
16,11.85,1,7
17,11.92,1,7
18,19.88,1,8
19,16.54,1,9
20,17.04,1,10
21,15.21,1,11
22,9.38,1,12
23,13.91,1,12
24,21.62,1,12
25,13.96,1,12
26,19.94,1,13
27,11.84,1,13
28,12.79,1,13
29,11.21,1,14
30,18.35,1,14
31,13.62,1,15
32,14.5,1,15
33,16.36,1,15
34,10.14,1,15
35,22.32,1,15
36,16.6,1,16
37,12.44,1,16
38,12.62,1,16
39,17.15,1,17
40,9.56,1,17
41,22.08,1,17
42,14.55,1,17
43,19.59,1,17
44,10.61,1,18
45,24.56,1,18
46,6.9,1,18
47,20.59,1,18
48,20.61,1,19
49,17.71,1,19
50,9.66,1,19
51,16.48,1,19
52,12.23,1,19
53,13.17,1,20
54,18.12,1,21
55,11.26,1,21
56,12.17,1,21
57,14.57,1,21
58,20.31,1,21
59,12.43,1,22
60,12.93,1,22
61,12.48,1,22
62,7.64,1,22
63,18.63,1,23
64,6.32,1,23
65,15.6,1,24
66,11.3,1,24
67,6.32,1,24
68,17.51,1,24
69,19.49,1,25
70,16.42,1,25
71,8.78,1,25
72,19.15,1,26
73,17.83,1,26
74,23.25,1,26
75,8.83,1,26
76,7.96,1,26
77,7.18,1,27
78,12.12,1,27
79,22.04,1,27
80,7.85,1,27
81,16.61,1,27
82,18.89,1,28
83,21.44,1,28
84,5.68,1,29
85,14.72,1,30
86,23.85,1,30
87,9.09,1,31
88,13.65,1,31
89,7.49,1,31
90,7.87,1,32
91,14.88,1,33
92,5.79,1,33
93,19.43,1,33
94,20.87,1,34
95,13.11,1,34
96,8.41,1,34
97,22.55,1,35
98,8.57,1,35
99,18.2,1,35
100,19.03,1,35
101,15.8,1,36
102,23.13,1,36
103,13.32,1,36
