carrier_id,client_id
0,8
0,9
0,14
0,15
0,18
0,24
0,25
0,39
0,41
0,42
0,43
0,45
0,47
0,50
0,56
0,57
0,64
0,67
0,68
0,70
0,74
0,76
0,78
0,80
0,81
0,83
0,84
0,85
0,90
0,93
0,97
0,103
0,105
0,113
0,118
0,120
0,124
0,129
0,132
0,134
0,136
0,137
0,0
0,1
0,2
0,3
0,4
0,6
0,7
0,12
0,13
0,16
0,17
0,21
0,22
0,23
0,26
0,27
0,28
0,30
0,31
0,32
0,34
0,35
0,36
0,37
0,38
0,40
0,44
0,46
0,49
0,52
0,53
0,54
0,55
0,58
0,59
0,60
0,61
0,62
0,63
0,65
0,66
0,71
0,72
0,73
0,75
0,77
0,82
0,87
0,88
0,89
0,95
0,101
0,102
0,104
0,106
0,110
0,115
0,117
0,119
0,122
0,123
0,125
0,126
0,127
0,128
0,130
0,131
0,133
0,135
0,139
0,5
0,10
0,11
0,19
0,20
0,29
0,33
0,48
0,51
0,69
0,79
0,86
0,91
0,92
0,94
0,96
0,98
0,99
0,100
0,107
0,108
0,109
0,111
0,112
0,114
0,116
0,121
0,138
1,8
1,9
1,14
1,15
1,18
1,24
1,25
1,39
1,41
1,42
1,43
1,45
1,47
1,50
1,56
1,57
1,64
1,67
1,68
1,70
1,74
1,76
1,78
1,80
1,81
1,83
1,84
1,85
1,90
1,93
1,97
1,103
1,105
1,113
1,118
1,120
1,124
1,129
1,132
1,134
1,136
1,137
1,0
1,1
1,2
1,3
1,4
1,6
1,7
1,12
1,13
1,16
1,17
1,21
1,22
1,23
1,26
1,27
1,28
1,30
1,31
1,32
1,34
1,35
1,36
1,37
1,38
1,40
1,44
1,46
1,49
1,52
1,53
1,54
1,55
1,58
1,59
1,60
1,61
1,62
1,63
1,65
1,66
1,71
1,72
1,73
1,75
1,77
1,82
1,87
1,88
1,89
1,95
1,101
1,102
1,104
1,106
1,110
1,115
1,117
1,119
1,122
1,123
1,125
1,126
1,127
1,128
1,130
1,131
1,133
1,135
1,139
2,0
2,1
2,2
2,3
2,4
2,6
2,7
2,12
2,13
2,16
2,17
2,21
2,22
2,23
2,26
2,27
2,28
2,30
2,31
2,32
2,34
2,35
2,36
2,37
2,38
2,40
2,44
2,46
2,49
2,52
2,53
2,54
2,55
2,58
2,59
2,60
2,61
2,62
2,63
2,65
2,66
2,71
2,72
2,73
2,75
2,77
2,82
2,87
2,88
2,89
2,95
2,101
2,102
2,104
2,106
2,110
2,115
2,117
2,119
2,122
2,123
2,125
2,126
2,127
2,128
2,130
2,131
2,133
2,135
2,139
3,5
3,10
3,11
3,19
3,20
3,29
3,33
3,48
3,51
3,69
3,79
3,86
3,91
3,92
3,94
3,96
3,98
3,99
3,100
3,107
3,108
3,109
3,111
3,112
3,114
3,116
3,121
3,138
4,8
4,9
4,14
4,15
4,18
4,24
4,25
4,39
4,41
4,42
4,43
4,45
4,47
4,50
4,56
4,57
4,64
4,67
4,68
4,70
4,74
4,76
4,78
4,80
4,81
4,83
4,84
4,85
4,90
4,93
4,97
4,103
4,105
4,113
4,118
4,120
4,124
4,129
4,132
4,134
4,136
4,137
4,5
4,10
4,11
4,19
4,20
4,29
4,33
4,48
4,51
4,69
4,79
4,86
4,91
4,92
4,94
4,96
4,98
4,99
4,100
4,107
4,108
4,109
4,111
4,112
4,114
4,116
4,121
4,138
