index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,0,22.5,1.21,20.0,20.0
1,1,25.0,1,23.75,1.1,20.0,20.0
2,1,25.0,2,23.75,1.1,20.0,10.0
3,1,25.0,0,22.5,1.1,20.0,20.0
4,1,25.0,0,22.5,1.1,20.0,20.0
5,2,25.0,1,23.75,1.21,20.0,20.0
6,1,25.0,1,23.75,1.1,20.0,20.0
7,1,25.0,0,22.5,1.1,20.0,20.0
8,1,25.0,3,21.25,1.1,20.0,20.0
9,2,25.0,3,21.25,1.21,20.0,20.0
10,1,25.0,0,22.5,1.1,20.0,20.0
11,1,25.0,0,22.5,1.1,20.0,20.0
12,1,25.0,2,23.75,1.1,20.0,10.0
13,2,25.0,4,22.5,1.21,20.0,20.0
14,1,25.0,0,22.5,1.1,20.0,20.0
15,2,25.0,0,22.5,1.21,20.0,20.0
16,2,25.0,4,22.5,1.21,20.0,20.0
17,1,25.0,1,23.75,1.1,20.0,20.0
18,2,25.0,2,23.75,1.21,20.0,10.0
19,1,25.0,0,22.5,1.1,20.0,20.0
20,1,25.0,1,23.75,1.1,20.0,20.0
21,1,25.0,1,23.75,1.1,20.0,20.0
22,1,25.0,1,23.75,1.1,20.0,20.0
23,2,25.0,4,22.5,1.21,20.0,20.0
24,2,25.0,1,23.75,1.21,20.0,20.0
25,1,25.0,1,23.75,1.1,20.0,20.0
26,1,25.0,1,23.75,1.1,20.0,20.0
27,2,25.0,2,23.75,1.21,20.0,10.0
28,1,25.0,2,23.75,1.1,20.0,10.0
29,2,25.0,1,23.75,1.21,20.0,20.0
30,2,25.0,2,23.75,1.21,20.0,10.0
31,1,25.0,2,23.75,1.1,20.0,10.0
32,2,25.0,2,23.75,1.21,20.0,10.0
33,1,25.0,2,23.75,1.1,20.0,10.0
34,1,25.0,0,22.5,1.1,20.0,20.0
35,2,25.0,0,22.5,1.21,20.0,20.0
36,1,25.0,0,22.5,1.1,20.0,20.0
37,1,25.0,3,21.25,1.1,20.0,20.0
38,1,25.0,3,21.25,1.1,20.0,20.0
39,2,25.0,0,22.5,1.21,20.0,20.0
40,2,25.0,0,22.5,1.21,20.0,20.0
41,1,25.0,0,22.5,1.1,20.0,20.0
42,2,25.0,2,23.75,1.21,20.0,10.0
43,2,25.0,1,23.75,1.21,20.0,20.0
44,2,25.0,0,22.5,1.21,20.0,20.0
45,2,25.0,1,23.75,1.21,20.0,20.0
46,2,25.0,0,22.5,1.21,20.0,20.0
47,2,25.0,2,23.75,1.21,20.0,10.0
48,2,25.0,0,22.5,1.21,20.0,20.0
49,1,25.0,4,22.5,1.1,20.0,20.0
50,2,25.0,4,22.5,1.21,20.0,20.0
51,2,25.0,0,22.5,1.21,20.0,20.0
52,2,25.0,0,22.5,1.21,20.0,20.0
53,1,25.0,1,23.75,1.1,20.0,20.0
54,1,25.0,0,22.5,1.1,20.0,20.0
55,2,25.0,0,22.5,1.21,20.0,20.0
56,1,25.0,1,23.75,1.1,20.0,20.0
57,2,25.0,2,23.75,1.21,20.0,10.0
58,1,25.0,1,23.75,1.1,20.0,20.0
59,2,25.0,0,22.5,1.21,20.0,20.0
60,2,25.0,0,22.5,1.21,20.0,20.0
61,2,25.0,1,23.75,1.21,20.0,20.0
62,1,25.0,2,23.75,1.1,20.0,10.0
63,1,25.0,2,23.75,1.1,20.0,10.0
64,1,25.0,4,22.5,1.1,20.0,20.0
65,1,25.0,0,22.5,1.1,20.0,20.0
66,1,25.0,2,23.75,1.1,20.0,10.0
67,2,25.0,0,22.5,1.21,20.0,20.0
68,2,25.0,0,22.5,1.21,20.0,20.0
69,1,25.0,1,23.75,1.1,20.0,20.0
70,2,25.0,1,23.75,1.21,20.0,20.0
71,1,25.0,1,23.75,1.1,20.0,20.0
72,1,25.0,1,23.75,1.1,20.0,20.0
73,1,25.0,1,23.75,1.1,20.0,20.0
74,2,25.0,1,23.75,1.21,20.0,20.0
75,1,25.0,2,23.75,1.1,20.0,10.0
76,2,25.0,0,22.5,1.21,20.0,20.0
77,1,25.0,2,23.75,1.1,20.0,10.0
78,1,25.0,0,22.5,1.1,20.0,20.0
79,2,25.0,4,22.5,1.21,20.0,20.0
80,2,25.0,0,22.5,1.21,20.0,20.0
81,1,25.0,0,22.5,1.1,20.0,20.0
82,2,25.0,4,22.5,1.21,20.0,20.0
83,1,25.0,1,23.75,1.1,20.0,20.0
84,2,25.0,1,23.75,1.21,20.0,20.0
85,2,25.0,0,22.5,1.21,20.0,20.0
86,2,25.0,1,23.75,1.21,20.0,20.0
87,2,25.0,2,23.75,1.21,20.0,10.0
88,1,25.0,2,23.75,1.1,20.0,10.0
89,2,25.0,4,22.5,1.21,20.0,20.0
90,2,25.0,1,23.75,1.21,20.0,20.0
91,1,25.0,1,23.75,1.1,20.0,20.0
92,1,25.0,1,23.75,1.1,20.0,20.0
93,2,25.0,1,23.75,1.21,20.0,20.0
94,1,25.0,4,22.5,1.1,20.0,20.0
95,2,25.0,3,21.25,1.21,20.0,20.0
96,2,25.0,0,22.5,1.21,20.0,20.0
