carrier_id,client_id
0,2
0,4
0,9
0,13
0,22
0,23
0,29
0,0
0,5
0,20
0,21
0,27
0,33
0,1
0,3
0,10
0,11
0,14
0,15
0,18
0,26
0,28
0,31
0,32
0,6
0,7
0,8
0,12
0,16
0,17
0,19
0,24
0,25
0,30
1,2
1,4
1,9
1,13
1,22
1,23
1,29
1,0
1,5
1,20
1,21
1,27
1,33
2,0
2,5
2,20
2,21
2,27
2,33
2,1
2,3
2,10
2,11
2,14
2,15
2,18
2,26
2,28
2,31
2,32
3,1
3,3
3,10
3,11
3,14
3,15
3,18
3,26
3,28
3,31
3,32
3,6
3,7
3,8
3,12
3,16
3,17
3,19
3,24
3,25
3,30
4,2
4,4
4,9
4,13
4,22
4,23
4,29
4,6
4,7
4,8
4,12
4,16
4,17
4,19
4,24
4,25
4,30
