index,x,y
0,88.4,65.687
1,4.196,45.578
2,93.95,54.909
3,94.53,58.116
4,86.83,61.828
5,87.436,60.844
6,2.315,42.994
7,49.594,89.519
8,5.143,40.437
9,54.357,27.351
10,50.197,26.698
11,95.105,59.673
12,98.183,56.694
13,89.706,61.162
14,5.572,46.185
15,39.109,1.883
16,41.214,2.78
17,96.525,57.102
18,94.89,59.149
19,1.027,41.214
20,37.798,1.999
21,95.026,56.359
22,52.499,25.341
23,39.587,5.449
24,4.656,41.126
25,40.154,4.758
26,39.22,5.925
27,47.015,94.023
28,93.519,57.487
29,93.956,58.279
30,52.725,30.373
31,39.475,5.682
32,4.057,44.533
33,89.837,66.081
34,48.667,93.771
35,49.865,93.366
36,51.801,31.437
37,87.703,62.825
38,39.304,5.465
39,2.213,40.047
40,49.786,92.499
41,46.403,93.933
42,38.256,5.247
43,42.064,4.879
44,44.778,89.298
45,3.641,45.183
46,2.63,47.413
47,48.806,96.563
48,40.522,2.646
49,1.851,42.808
50,50.824,93.837
51,51.66,28.337
52,37.086,5.941
53,52.771,30.803
54,53.049,29.893
55,52.581,28.553
56,49.714,96.147
57,42.353,6.147
58,42.368,6.1
59,44.457,9.877
60,48.338,95.494
61,4.539,44.973
62,99.132,56.136
63,87.531,58.673
64,90.495,59.726
65,38.493,2.481
66,88.723,65.768
67,88.046,61.42
68,39.923,2.973
69,89.62,58.693
70,0.979,44.458
71,3.067,43.791
72,89.743,60.123
73,95.713,61.682
74,37.8,5.551
75,53.915,29.469
76,49.717,89.987
77,46.93,94.574
78,97.336,58.377
79,41.248,2.233
80,52.497,28.156
81,90.531,59.385
82,49.66,29.924
83,1.7,44.937
84,91.223,60.596
85,0.976,45.177
86,89.591,58.456
87,92.167,54.378
88,40.993,2.763
89,53.262,28.868
90,95.238,58.927
91,4.429,39.809
92,39.456,4.883
93,91.757,62.164
94,49.496,94.719
95,90.318,61.557
96,40.869,5.168
97,4.177,45.252
98,48.846,86.995
99,38.273,5.502
100,51.456,29.822
101,86.51,59.903
102,2.877,44.728
103,89.111,59.718
104,86.979,62.334
105,96.287,54.283
106,1.913,44.488
107,88.681,58.566
108,0.98,44.638
109,51.476,26.015
110,94.89,57.636
111,49.805,91.895
112,54.738,27.539
113,40.733,7.415
114,49.242,91.567
115,94.828,51.98
116,49.912,92.671
117,3.219,46.085
118,88.76,63.24
119,2.409,34.66
120,39.893,7.882
121,49.775,93.338
122,40.191,4.236
123,49.3,94.559
124,3.631,49.154
125,40.176,6.66
126,37.262,5.624
127,95.049,58.31
128,86.3,66.458
129,37.124,1.899
130,52.407,27.378
131,51.48,26.42
132,41.089,3.039
133,51.432,29.995
134,1.504,46.038
135,50.823,29.451
136,39.975,6.087
137,95.531,59.898
138,90.783,61.598
139,91.315,62.968
140,2.214,44.704
141,89.589,59.095
142,97.885,59.964
143,88.919,61.493
144,2.813,46.411
145,47.868,93.257
146,49.037,94.544
147,95.918,54.877
148,50.53,26.143
149,96.858,59.464
150,2.017,41.164
151,95.284,54.581
152,6.028,44.362
153,4.985,42.633
154,94.908,56.013
155,46.673,90.671
156,39.733,8.536
157,94.942,57.417
158,86.436,62.247
159,92.388,53.701
160,95.871,55.718
161,54.573,28.945
162,54.164,26.588
163,49.883,21.884
164,88.268,60.796
165,94.698,54.943
166,41.973,3.031
167,51.899,31.145
168,52.337,28.104
169,49.712,95.926
170,1.433,41.493
171,47.85,93.164
172,1.392,44.225
173,96.964,54.399
174,88.57,62.964
175,40.273,6.018
176,48.507,90.852
177,94.926,61.056
178,52.881,31.452
179,47.568,90.592
180,2.877,45.181
181,2.371,41.131
182,51.173,29.459
183,52.382,29.985
184,96.042,58.315
185,41.696,3.64
186,95.39,58.333
187,41.175,3.32
188,51.435,30.866
189,47.935,92.611
190,6.138,44.61
191,89.406,62.203
192,3.186,44.633
193,41.53,2.85
194,1.659,42.985
195,88.305,64.179
196,52.667,29.036
197,48.837,90.965
198,46.633,97.695
199,90.139,60.707
200,52.145,28.169
201,2.078,43.849
202,39.487,1.771
203,6.735,43.111
204,40.428,6.716
205,50.347,28.52
206,51.504,26.367
207,95.851,56.921
208,97.176,54.73
209,88.242,60.839
210,53.782,29.226
211,4.277,48.449
212,48.322,92.887
213,2.268,45.873
214,86.739,63.567
215,41.479,3.045
216,52.884,26.077
217,54.065,30.362
218,51.581,27.548
219,41.223,3.82
220,94.021,59.845
221,50.669,91.559
222,89.656,62.082
223,3.484,41.224
224,38.931,6.47
225,51.888,32.874
226,97.663,57.441
227,87.748,59.828
228,40.565,1.308
229,47.72,89.602
230,50.491,29.961
231,48.236,91.994
232,3.873,41.127
233,40.395,5.927
234,88.457,66.81
235,40.275,3.614
236,89.505,59.424
237,51.129,25.163
238,96.245,53.091
239,48.898,84.987
240,97.662,57.527
241,3.399,44.668
242,53.225,29.891
243,91.861,56.311
244,96.375,57.055
245,53.124,25.862
246,49.176,99.32
247,51.037,25.385
248,45.688,90.114
249,41.043,3.954
250,53.204,31.875
251,2.142,46.194
252,98.238,58.969
253,97.4,54.02
254,48.838,93.132
255,48.647,93.647
256,50.265,95.577
257,89.321,62.824
258,51.715,29.405
259,39.998,1.962
260,50.64,91.016
261,93.035,57.283
262,52.263,25.255
263,47.903,97.198
264,87.394,62.186
265,4.531,45.835
266,93.162,59.502
267,52.389,29.477
268,1.918,41.718
269,49.468,95.89
270,40.156,1.754
271,42.25,5.347
272,88.378,60.072
273,52.934,26.062
274,1.044,45.546
275,1.954,43.857
276,95.412,56.889
277,2.973,43.18
278,94.303,57.715
279,88.363,61.409
280,52.86,94.782
281,94.913,61.683
282,39.396,1.88
283,86.873,62.588
284,3.306,43.949
285,96.742,57.22
286,92.672,52.954
287,89.615,60.387
288,90.687,63.531
289,1.776,47.71
290,49.465,91.803
291,37.973,6.877
292,5.14,48.093
293,4.435,44.962
294,40.484,0.715
295,3.368,41.002
296,39.776,3.576
297,97.741,58.41
298,47.5,94.321
299,53.448,31.474
300,49.592,94.88
301,47.378,94.909
302,40.213,6.937
303,93.164,51.578
304,40.046,6.899
305,52.953,27.368
306,87.106,61.515
307,52.798,27.936
308,3.874,40.809
309,53.111,28.218
310,89.462,64.061
311,1.251,43.069
312,47.516,88.462
313,49.618,91.186
314,89.539,59.302
315,95.103,59.027
316,48.101,93.788
317,2.714,43.994
318,1.791,44.859
319,96.233,57.168
320,87.1,58.441
321,55.528,28.307
322,49.619,91.822
323,87.219,60.346
324,54.027,27.991
325,47.804,94.51
326,99.568,56.951
327,50.13,92.097
328,51.077,31.023
329,52.607,28.813
330,48.724,92.236
331,48.916,91.491
332,51.029,94.767
333,0.405,44.246
334,90.405,65.002
335,38.729,4.1
336,94.344,55.249
337,97.084,55.16
338,94.713,59.092
339,52.348,28.085
340,2.249,49.977
341,1.325,46.311
342,37.374,4.735
343,96.033,54.939
344,47.321,94.735
345,88.72,65.299
346,94.596,58.062
347,96.882,60.179
348,38.777,4.522
349,51.231,28.949
350,41.12,1.706
351,50.622,28.538
352,48.708,95.685
353,5.075,44.322
354,3.855,42.881
355,87.764,58.718
356,95.102,55.392
357,47.508,91.409
358,52.69,27.412
359,4.282,47.128
360,55.598,27.63
361,36.729,3.017
362,2.71,45.249
363,39.034,6.189
364,40.552,1.906
365,1.817,44.671
366,53.193,33.73
367,53.908,30.252
368,90.465,57.668
369,2.838,48.467
370,95.503,56.671
371,93.3,57.443
372,50.493,95.748
373,39.195,5.435
374,40.536,6.552
375,91.986,57.672
376,52.538,28.26
377,48.868,94.902
378,89.836,61.758
379,94.522,60.248
380,40.757,9.229
381,40.167,4.636
382,88.057,59.597
383,85.808,60.663
384,2.541,45.416
385,51.234,27.245
386,39.916,5.238
387,100.0,57.956
388,46.574,90.681
389,97.749,57.699
390,49.574,93.173
391,48.842,88.931
392,2.193,44.444
393,93.777,57.754
394,88.639,58.566
395,39.214,7.297
396,90.016,61.726
397,49.14,93.288
398,98.585,60.405
399,90.805,60.018
400,95.744,50.596
401,41.228,5.859
402,1.746,45.36
403,53.037,27.791
404,53.95,28.315
405,95.061,56.944
406,95.971,55.329
407,3.889,44.351
408,88.879,61.237
409,52.201,27.246
410,48.511,95.68
411,52.074,30.329
412,52.42,24.873
413,48.914,96.664
414,43.204,1.194
415,95.876,62.01
416,50.599,89.475
417,39.417,10.749
418,86.096,65.798
419,98.215,55.5
420,52.701,28.557
421,88.88,57.956
422,4.674,47.114
423,96.144,58.234
424,46.35,95.674
425,95.579,62.04
426,39.97,6.336
427,37.501,10.958
428,53.083,31.094
429,39.118,5.02
430,92.198,61.799
431,1.805,44.155
432,97.013,56.937
433,94.33,58.842
434,41.591,3.455
435,88.475,61.682
436,39.684,4.915
437,95.505,57.456
438,39.709,2.729
439,86.425,60.903
440,48.443,92.535
441,0.928,37.096
442,88.268,60.6
443,3.64,43.571
