index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,2,23.75,1.21,50.0,10.0
1,1,25.0,0,22.5,1.1,50.0,10.0
2,2,25.0,1,22.5,1.21,50.0,20.0
3,1,25.0,3,22.5,1.1,50.0,20.0
4,1,25.0,2,23.75,1.1,50.0,10.0
5,2,25.0,0,22.5,1.21,50.0,10.0
6,2,25.0,0,22.5,1.21,50.0,10.0
7,1,25.0,1,22.5,1.1,50.0,20.0
8,1,25.0,2,23.75,1.1,50.0,10.0
9,1,25.0,1,22.5,1.1,50.0,20.0
10,1,25.0,2,23.75,1.1,50.0,10.0
11,1,25.0,0,22.5,1.1,50.0,10.0
12,2,25.0,0,22.5,1.21,50.0,10.0
13,1,25.0,0,22.5,1.1,50.0,10.0
14,1,25.0,4,21.25,1.1,50.0,20.0
15,1,25.0,2,23.75,1.1,50.0,10.0
16,1,25.0,2,23.75,1.1,50.0,10.0
17,2,25.0,4,21.25,1.21,50.0,20.0
18,1,25.0,0,22.5,1.1,50.0,10.0
19,1,25.0,2,23.75,1.1,50.0,10.0
20,1,25.0,2,23.75,1.1,50.0,10.0
21,2,25.0,2,23.75,1.21,50.0,10.0
22,1,25.0,2,23.75,1.1,50.0,10.0
23,2,25.0,1,22.5,1.21,50.0,20.0
24,1,25.0,0,22.5,1.1,50.0,10.0
25,1,25.0,3,22.5,1.1,50.0,20.0
26,1,25.0,1,22.5,1.1,50.0,20.0
27,2,25.0,4,21.25,1.21,50.0,20.0
28,2,25.0,0,22.5,1.21,50.0,10.0
29,2,25.0,0,22.5,1.21,50.0,10.0
30,2,25.0,1,22.5,1.21,50.0,20.0
31,2,25.0,2,23.75,1.21,50.0,10.0
32,2,25.0,2,23.75,1.21,50.0,10.0
33,1,25.0,1,22.5,1.1,50.0,20.0
34,1,25.0,1,22.5,1.1,50.0,20.0
35,1,25.0,4,21.25,1.1,50.0,20.0
36,2,25.0,3,22.5,1.21,50.0,20.0
37,1,25.0,1,22.5,1.1,50.0,20.0
38,2,25.0,1,22.5,1.21,50.0,20.0
39,1,25.0,0,22.5,1.1,50.0,10.0
40,2,25.0,4,21.25,1.21,50.0,20.0
41,2,25.0,0,22.5,1.21,50.0,10.0
42,2,25.0,0,22.5,1.21,50.0,10.0
43,1,25.0,4,21.25,1.1,50.0,20.0
44,1,25.0,3,22.5,1.1,50.0,20.0
45,2,25.0,4,21.25,1.21,50.0,20.0
46,2,25.0,3,22.5,1.21,50.0,20.0
47,2,25.0,1,22.5,1.21,50.0,20.0
48,2,25.0,1,22.5,1.21,50.0,20.0
49,2,25.0,1,22.5,1.21,50.0,20.0
50,1,25.0,0,22.5,1.1,50.0,10.0
51,1,25.0,2,23.75,1.1,50.0,10.0
52,2,25.0,0,22.5,1.21,50.0,10.0
53,2,25.0,0,22.5,1.21,50.0,10.0
54,1,25.0,3,22.5,1.1,50.0,20.0
55,2,25.0,3,22.5,1.21,50.0,20.0
56,1,25.0,2,23.75,1.1,50.0,10.0
57,1,25.0,2,23.75,1.1,50.0,10.0
58,2,25.0,2,23.75,1.21,50.0,10.0
