index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,1,23.75,1.21,50.0,10.0
1,2,25.0,0,21.25,1.21,50.0,20.0
2,2,25.0,0,21.25,1.21,50.0,20.0
3,1,25.0,1,23.75,1.1,50.0,10.0
4,2,25.0,0,21.25,1.21,50.0,20.0
5,1,25.0,0,21.25,1.1,50.0,20.0
6,2,25.0,3,21.25,1.21,50.0,10.0
7,2,25.0,0,21.25,1.21,50.0,20.0
8,1,25.0,1,23.75,1.1,50.0,10.0
9,2,25.0,4,22.5,1.21,50.0,10.0
10,2,25.0,1,23.75,1.21,50.0,10.0
11,1,25.0,3,21.25,1.1,50.0,10.0
12,1,25.0,3,21.25,1.1,50.0,10.0
13,2,25.0,0,21.25,1.21,50.0,20.0
14,2,25.0,0,21.25,1.21,50.0,20.0
15,2,25.0,3,21.25,1.21,50.0,10.0
16,1,25.0,3,21.25,1.1,50.0,10.0
17,1,25.0,3,21.25,1.1,50.0,10.0
18,1,25.0,2,22.5,1.1,50.0,20.0
19,1,25.0,2,22.5,1.1,50.0,20.0
20,2,25.0,0,21.25,1.21,50.0,20.0
21,2,25.0,3,21.25,1.21,50.0,10.0
22,1,25.0,0,21.25,1.1,50.0,20.0
23,1,25.0,0,21.25,1.1,50.0,20.0
24,1,25.0,2,22.5,1.1,50.0,20.0
25,2,25.0,3,21.25,1.21,50.0,10.0
26,1,25.0,4,22.5,1.1,50.0,10.0
27,2,25.0,3,21.25,1.21,50.0,10.0
28,2,25.0,4,22.5,1.21,50.0,10.0
29,1,25.0,3,21.25,1.1,50.0,10.0
30,2,25.0,3,21.25,1.21,50.0,10.0
31,1,25.0,4,22.5,1.1,50.0,10.0
32,1,25.0,4,22.5,1.1,50.0,10.0
33,2,25.0,4,22.5,1.21,50.0,10.0
34,1,25.0,0,21.25,1.1,50.0,20.0
35,2,25.0,1,23.75,1.21,50.0,10.0
36,2,25.0,2,22.5,1.21,50.0,20.0
37,2,25.0,4,22.5,1.21,50.0,10.0
38,1,25.0,0,21.25,1.1,50.0,20.0
39,1,25.0,2,22.5,1.1,50.0,20.0
40,1,25.0,2,22.5,1.1,50.0,20.0
41,2,25.0,1,23.75,1.21,50.0,10.0
42,1,25.0,2,22.5,1.1,50.0,20.0
43,1,25.0,2,22.5,1.1,50.0,20.0
44,1,25.0,0,21.25,1.1,50.0,20.0
45,1,25.0,2,22.5,1.1,50.0,20.0
46,2,25.0,2,22.5,1.21,50.0,20.0
47,2,25.0,4,22.5,1.21,50.0,10.0
48,1,25.0,4,22.5,1.1,50.0,10.0
49,1,25.0,1,23.75,1.1,50.0,10.0
50,2,25.0,1,23.75,1.21,50.0,10.0
51,1,25.0,0,21.25,1.1,50.0,20.0
52,1,25.0,3,21.25,1.1,50.0,10.0
53,1,25.0,2,22.5,1.1,50.0,20.0
54,1,25.0,1,23.75,1.1,50.0,10.0
55,1,25.0,0,21.25,1.1,50.0,20.0
56,1,25.0,0,21.25,1.1,50.0,20.0
57,2,25.0,4,22.5,1.21,50.0,10.0
58,2,25.0,1,23.75,1.21,50.0,10.0
59,1,25.0,0,21.25,1.1,50.0,20.0
60,1,25.0,4,22.5,1.1,50.0,10.0
61,1,25.0,0,21.25,1.1,50.0,20.0
62,1,25.0,0,21.25,1.1,50.0,20.0
63,1,25.0,2,22.5,1.1,50.0,20.0
64,2,25.0,3,21.25,1.21,50.0,10.0
65,1,25.0,0,21.25,1.1,50.0,20.0
66,2,25.0,1,23.75,1.21,50.0,10.0
67,1,25.0,1,23.75,1.1,50.0,10.0
68,2,25.0,4,22.5,1.21,50.0,10.0
69,2,25.0,0,21.25,1.21,50.0,20.0
70,1,25.0,4,22.5,1.1,50.0,10.0
71,1,25.0,1,23.75,1.1,50.0,10.0
72,1,25.0,0,21.25,1.1,50.0,20.0
73,1,25.0,0,21.25,1.1,50.0,20.0
74,1,25.0,0,21.25,1.1,50.0,20.0
75,1,25.0,4,22.5,1.1,50.0,10.0
76,1,25.0,0,21.25,1.1,50.0,20.0
77,1,25.0,0,21.25,1.1,50.0,20.0
78,2,25.0,4,22.5,1.21,50.0,10.0
79,2,25.0,0,21.25,1.21,50.0,20.0
80,2,25.0,3,21.25,1.21,50.0,10.0
81,2,25.0,3,21.25,1.21,50.0,10.0
82,1,25.0,0,21.25,1.1,50.0,20.0
83,2,25.0,0,21.25,1.21,50.0,20.0
