carrier_id,client_id
0,0
0,1
0,2
0,4
0,5
0,8
0,9
0,14
0,18
0,22
0,23
0,26
0,35
0,36
0,37
0,39
0,42
0,45
0,50
0,52
0,54
0,55
0,63
0,15
0,24
0,25
0,30
0,32
0,33
0,34
0,38
0,43
0,49
0,51
0,53
0,56
0,6
0,7
0,10
0,12
0,13
0,16
0,21
0,27
0,28
0,29
0,31
0,40
0,41
0,48
0,57
0,3
0,11
0,17
0,19
0,20
0,44
0,46
0,47
0,58
0,59
0,60
0,61
0,62
1,0
1,1
1,2
1,4
1,5
1,8
1,9
1,14
1,18
1,22
1,23
1,26
1,35
1,36
1,37
1,39
1,42
1,45
1,50
1,52
1,54
1,55
1,63
1,15
1,24
1,25
1,30
1,32
1,33
1,34
1,38
1,43
1,49
1,51
1,53
1,56
2,15
2,24
2,25
2,30
2,32
2,33
2,34
2,38
2,43
2,49
2,51
2,53
2,56
2,6
2,7
2,10
2,12
2,13
2,16
2,21
2,27
2,28
2,29
2,31
2,40
2,41
2,48
2,57
3,6
3,7
3,10
3,12
3,13
3,16
3,21
3,27
3,28
3,29
3,31
3,40
3,41
3,48
3,57
3,3
3,11
3,17
3,19
3,20
3,44
3,46
3,47
3,58
3,59
3,60
3,61
3,62
4,0
4,1
4,2
4,4
4,5
4,8
4,9
4,14
4,18
4,22
4,23
4,26
4,35
4,36
4,37
4,39
4,42
4,45
4,50
4,52
4,54
4,55
4,63
4,3
4,11
4,17
4,19
4,20
4,44
4,46
4,47
4,58
4,59
4,60
4,61
4,62
