index,x,y
0,86.391,80.368
1,5.013,20.185
2,83.578,83.949
3,83.9,44.472
4,87.363,78.765
5,78.924,63.279
6,7.179,18.698
7,6.372,21.657
8,7.054,17.253
9,8.075,17.561
10,0.0,100.0
11,75.109,63.516
12,3.294,14.859
13,85.196,80.555
14,87.593,81.211
15,1.529,17.192
16,85.752,80.93
17,3.519,17.413
18,98.874,3.514
19,87.572,81.711
20,86.554,79.681
21,79.521,80.924
22,88.27,81.088
23,85.961,82.463
24,5.525,19.255
25,4.025,17.731
26,31.4,0.998
27,7.246,17.866
28,3.541,19.723
29,88.147,79.768
30,75.329,61.385
31,6.812,19.59
32,6.582,19.723
33,86.648,81.951
34,87.316,81.542
35,100.0,2.194
36,5.968,18.013
37,86.204,81.618
38,7.051,19.564
39,3.784,17.165
40,7.153,17.033
41,4.841,19.388
42,7.776,21.339
43,90.113,81.451
44,3.445,15.734
45,77.7,63.071
46,6.045,19.174
47,87.633,81.671
48,87.601,81.954
49,74.366,65.037
50,84.811,80.621
51,4.482,19.216
52,8.519,17.533
53,32.172,0.0
54,97.205,7.404
55,85.498,84.657
56,7.878,20.015
57,86.776,82.19
58,77.626,64.735
59,86.464,80.54
60,6.394,18.084
61,78.498,62.961
62,88.538,82.276
63,26.323,72.576
64,86.806,78.751
65,88.118,82.928
66,88.506,82.991
67,85.142,81.216
68,27.675,3.739
69,85.6,80.115
70,83.925,82.763
71,3.342,17.032
