index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,0,22.5,1.21,20.0,20.0
1,1,25.0,1,22.5,1.1,20.0,20.0
2,2,25.0,0,22.5,1.21,20.0,20.0
3,2,25.0,1,22.5,1.21,20.0,20.0
4,1,25.0,2,22.5,1.1,20.0,10.0
5,2,25.0,0,22.5,1.21,20.0,20.0
6,2,25.0,1,22.5,1.21,20.0,20.0
7,2,25.0,0,22.5,1.21,20.0,20.0
8,2,25.0,0,22.5,1.21,20.0,20.0
9,2,25.0,0,22.5,1.21,20.0,20.0
10,1,25.0,4,23.75,1.1,20.0,20.0
11,1,25.0,0,22.5,1.1,20.0,20.0
12,1,25.0,4,23.75,1.1,20.0,20.0
13,1,25.0,4,23.75,1.1,20.0,20.0
14,2,25.0,0,22.5,1.21,20.0,20.0
15,2,25.0,0,22.5,1.21,20.0,20.0
16,2,25.0,1,22.5,1.21,20.0,20.0
17,2,25.0,1,22.5,1.21,20.0,20.0
18,2,25.0,0,22.5,1.21,20.0,20.0
19,2,25.0,0,22.5,1.21,20.0,20.0
20,2,25.0,4,23.75,1.21,20.0,20.0
21,1,25.0,4,23.75,1.1,20.0,20.0
22,1,25.0,0,22.5,1.1,20.0,20.0
23,1,25.0,1,22.5,1.1,20.0,20.0
24,2,25.0,1,22.5,1.21,20.0,20.0
25,1,25.0,2,22.5,1.1,20.0,10.0
26,2,25.0,1,22.5,1.21,20.0,20.0
27,1,25.0,1,22.5,1.1,20.0,20.0
28,2,25.0,0,22.5,1.21,20.0,20.0
29,1,25.0,1,22.5,1.1,20.0,20.0
30,1,25.0,0,22.5,1.1,20.0,20.0
31,2,25.0,0,22.5,1.21,20.0,20.0
32,1,25.0,3,23.75,1.1,20.0,20.0
33,1,25.0,2,22.5,1.1,20.0,10.0
34,2,25.0,0,22.5,1.21,20.0,20.0
35,1,25.0,3,23.75,1.1,20.0,20.0
36,1,25.0,3,23.75,1.1,20.0,20.0
37,1,25.0,4,23.75,1.1,20.0,20.0
38,2,25.0,2,22.5,1.21,20.0,10.0
39,1,25.0,2,22.5,1.1,20.0,10.0
40,2,25.0,0,22.5,1.21,20.0,20.0
41,1,25.0,3,23.75,1.1,20.0,20.0
42,2,25.0,4,23.75,1.21,20.0,20.0
43,1,25.0,3,23.75,1.1,20.0,20.0
44,2,25.0,0,22.5,1.21,20.0,20.0
45,1,25.0,0,22.5,1.1,20.0,20.0
46,1,25.0,1,22.5,1.1,20.0,20.0
47,2,25.0,0,22.5,1.21,20.0,20.0
48,1,25.0,0,22.5,1.1,20.0,20.0
49,1,25.0,4,23.75,1.1,20.0,20.0
50,2,25.0,1,22.5,1.21,20.0,20.0
51,1,25.0,1,22.5,1.1,20.0,20.0
52,2,25.0,0,22.5,1.21,20.0,20.0
53,1,25.0,2,22.5,1.1,20.0,10.0
54,1,25.0,1,22.5,1.1,20.0,20.0
55,2,25.0,2,22.5,1.21,20.0,10.0
56,2,25.0,0,22.5,1.21,20.0,20.0
57,2,25.0,2,22.5,1.21,20.0,10.0
58,2,25.0,0,22.5,1.21,20.0,20.0
59,2,25.0,3,23.75,1.21,20.0,20.0
60,2,25.0,0,22.5,1.21,20.0,20.0
61,2,25.0,1,22.5,1.21,20.0,20.0
62,2,25.0,0,22.5,1.21,20.0,20.0
63,1,25.0,4,23.75,1.1,20.0,20.0
64,1,25.0,1,22.5,1.1,20.0,20.0
65,2,25.0,3,23.75,1.21,20.0,20.0
66,2,25.0,3,23.75,1.21,20.0,20.0
67,2,25.0,0,22.5,1.21,20.0,20.0
68,1,25.0,3,23.75,1.1,20.0,20.0
69,1,25.0,4,23.75,1.1,20.0,20.0
70,2,25.0,4,23.75,1.21,20.0,20.0
71,1,25.0,1,22.5,1.1,20.0,20.0
72,2,25.0,3,23.75,1.21,20.0,20.0
73,1,25.0,3,23.75,1.1,20.0,20.0
74,1,25.0,3,23.75,1.1,20.0,20.0
