carrier_id,client_id
0,5
0,10
0,0
0,1
0,3
0,4
0,7
0,8
0,14
0,15
0,19
0,22
0,25
0,26
0,2
0,6
0,9
0,11
0,12
0,13
0,16
0,17
0,18
0,20
0,21
0,23
0,24
0,27
0,28
1,5
1,10
2,5
2,10
2,0
2,1
2,3
2,4
2,7
2,8
2,14
2,15
2,19
2,22
2,25
2,26
3,0
3,1
3,3
3,4
3,7
3,8
3,14
3,15
3,19
3,22
3,25
3,26
3,2
3,6
3,9
3,11
3,12
3,13
3,16
3,17
3,18
3,20
3,21
3,23
3,24
3,27
3,28
4,2
4,6
4,9
4,11
4,12
4,13
4,16
4,17
4,18
4,20
4,21
4,23
4,24
4,27
4,28
