index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,0,23.75,1.1,50.0,20.0
1,1,25.0,0,23.75,1.1,50.0,20.0
2,2,25.0,1,22.5,1.21,50.0,20.0
3,2,25.0,0,23.75,1.21,50.0,20.0
4,2,25.0,1,22.5,1.21,50.0,20.0
5,2,25.0,1,22.5,1.21,50.0,20.0
6,1,25.0,4,23.75,1.1,50.0,10.0
7,1,25.0,0,23.75,1.1,50.0,20.0
8,1,25.0,0,23.75,1.1,50.0,20.0
9,1,25.0,4,23.75,1.1,50.0,10.0
10,1,25.0,0,23.75,1.1,50.0,20.0
11,2,25.0,4,23.75,1.21,50.0,10.0
12,2,25.0,2,22.5,1.21,50.0,20.0
13,2,25.0,2,22.5,1.21,50.0,20.0
14,1,25.0,0,23.75,1.1,50.0,20.0
15,2,25.0,0,23.75,1.21,50.0,20.0
16,1,25.0,4,23.75,1.1,50.0,10.0
17,1,25.0,1,22.5,1.1,50.0,20.0
18,1,25.0,1,22.5,1.1,50.0,20.0
19,1,25.0,2,22.5,1.1,50.0,20.0
20,1,25.0,0,23.75,1.1,50.0,20.0
21,1,25.0,1,22.5,1.1,50.0,20.0
22,1,25.0,3,22.5,1.1,50.0,10.0
23,2,25.0,3,22.5,1.21,50.0,10.0
24,1,25.0,1,22.5,1.1,50.0,20.0
25,2,25.0,4,23.75,1.21,50.0,10.0
26,2,25.0,3,22.5,1.21,50.0,10.0
27,1,25.0,1,22.5,1.1,50.0,20.0
28,1,25.0,4,23.75,1.1,50.0,10.0
29,2,25.0,0,23.75,1.21,50.0,20.0
30,1,25.0,1,22.5,1.1,50.0,20.0
31,1,25.0,0,23.75,1.1,50.0,20.0
32,1,25.0,0,23.75,1.1,50.0,20.0
33,2,25.0,0,23.75,1.21,50.0,20.0
34,2,25.0,4,23.75,1.21,50.0,10.0
35,1,25.0,2,22.5,1.1,50.0,20.0
36,1,25.0,1,22.5,1.1,50.0,20.0
37,2,25.0,4,23.75,1.21,50.0,10.0
38,1,25.0,3,22.5,1.1,50.0,10.0
39,2,25.0,3,22.5,1.21,50.0,10.0
40,2,25.0,1,22.5,1.21,50.0,20.0
41,1,25.0,0,23.75,1.1,50.0,20.0
42,2,25.0,0,23.75,1.21,50.0,20.0
43,1,25.0,3,22.5,1.1,50.0,10.0
44,1,25.0,2,22.5,1.1,50.0,20.0
45,2,25.0,0,23.75,1.21,50.0,20.0
46,2,25.0,3,22.5,1.21,50.0,10.0
47,1,25.0,2,22.5,1.1,50.0,20.0
48,2,25.0,1,22.5,1.21,50.0,20.0
49,1,25.0,0,23.75,1.1,50.0,20.0
50,1,25.0,3,22.5,1.1,50.0,10.0
51,2,25.0,1,22.5,1.21,50.0,20.0
52,1,25.0,4,23.75,1.1,50.0,10.0
53,1,25.0,0,23.75,1.1,50.0,20.0
54,2,25.0,0,23.75,1.21,50.0,20.0
55,1,25.0,0,23.75,1.1,50.0,20.0
56,2,25.0,4,23.75,1.21,50.0,10.0
57,2,25.0,1,22.5,1.21,50.0,20.0
58,2,25.0,3,22.5,1.21,50.0,10.0
59,1,25.0,2,22.5,1.1,50.0,20.0
60,2,25.0,3,22.5,1.21,50.0,10.0
61,1,25.0,3,22.5,1.1,50.0,10.0
62,1,25.0,4,23.75,1.1,50.0,10.0
63,1,25.0,3,22.5,1.1,50.0,10.0
64,1,25.0,4,23.75,1.1,50.0,10.0
65,2,25.0,4,23.75,1.21,50.0,10.0
66,2,25.0,3,22.5,1.21,50.0,10.0
67,1,25.0,3,22.5,1.1,50.0,10.0
68,2,25.0,0,23.75,1.21,50.0,20.0
69,1,25.0,0,23.75,1.1,50.0,20.0
70,2,25.0,1,22.5,1.21,50.0,20.0
71,1,25.0,0,23.75,1.1,50.0,20.0
72,2,25.0,3,22.5,1.21,50.0,10.0
73,2,25.0,1,22.5,1.21,50.0,20.0
74,2,25.0,0,23.75,1.21,50.0,20.0
75,1,25.0,0,23.75,1.1,50.0,20.0
76,1,25.0,2,22.5,1.1,50.0,20.0
77,1,25.0,2,22.5,1.1,50.0,20.0
78,2,25.0,4,23.75,1.21,50.0,10.0
79,2,25.0,4,23.75,1.21,50.0,10.0
80,2,25.0,4,23.75,1.21,50.0,10.0
81,1,25.0,3,22.5,1.1,50.0,10.0
82,1,25.0,2,22.5,1.1,50.0,20.0
