index,x,y
0,38.962,93.808
1,87.144,86.253
2,8.111,10.162
3,41.898,13.974
4,61.511,53.394
5,54.166,64.093
6,99.746,75.8
7,43.543,61.298
8,30.943,4.442
9,12.792,66.889
10,39.601,8.331
11,98.2,47.785
12,49.254,38.682
13,66.415,13.416
14,87.082,42.01
15,92.381,52.597
16,23.081,0.722
17,65.866,69.993
18,11.888,30.292
19,27.967,40.6
20,49.596,96.501
21,14.462,30.102
22,88.183,99.861
23,73.425,11.837
24,4.371,49.03
25,12.837,19.687
26,90.746,80.444
27,84.967,19.233
28,46.949,81.047
29,48.944,92.583
30,34.516,61.617
31,10.123,54.197
32,92.984,31.795
33,72.842,75.932
34,88.114,66.265
35,0.0,4.196
36,21.558,16.246
37,8.454,17.317
38,81.394,14.338
39,17.765,42.618
40,39.539,10.591
41,95.338,84.759
42,90.586,82.905
43,44.133,94.29
44,100.0,52.736
45,11.823,60.951
46,25.626,59.807
47,72.198,84.475
48,88.745,92.044
49,5.494,94.364
50,1.812,100.0
51,66.841,56.738
52,68.726,10.342
53,36.493,17.257
54,43.671,27.668
55,50.301,80.246
56,16.92,23.247
57,36.232,0.0
58,65.78,14.827
59,66.047,56.426
60,82.158,94.696
61,63.562,3.828
62,27.558,92.751
63,75.626,36.658
64,33.01,7.587
65,47.285,71.952
66,38.792,18.899
67,24.091,14.926
68,58.336,87.836
69,26.792,94.826
70,42.826,77.522
71,99.45,0.975
