index,x,y
0,63.55,1.662
1,100.0,100.0
2,64.894,3.469
3,65.936,1.657
4,30.036,87.231
5,52.687,8.935
6,59.958,1.444
7,64.139,3.718
8,63.45,0.172
9,48.096,9.781
10,61.2,3.109
11,65.645,3.017
12,63.88,3.565
13,62.583,1.624
14,70.298,8.323
15,61.826,1.504
16,66.258,3.253
17,96.014,7.586
18,63.798,51.857
19,61.885,2.592
20,61.717,0.0
21,60.957,1.677
22,43.383,12.446
23,62.752,0.973
24,69.186,8.808
25,62.936,4.234
26,60.967,2.263
27,61.654,2.9
28,62.27,0.512
29,64.133,1.996
30,99.4,11.55
31,62.964,2.005
32,52.374,10.913
33,63.457,4.093
34,65.268,3.953
35,99.145,11.358
36,61.058,3.15
37,56.421,77.31
38,61.898,2.492
39,53.073,76.318
40,63.529,2.86
41,0.0,26.527
42,63.944,3.758
43,17.501,38.193
44,63.013,1.766
45,63.475,2.433
46,61.528,1.066
47,55.605,75.155
