index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,0,23.75,1.21,50.0,20.0
1,2,25.0,1,23.75,1.21,50.0,20.0
2,1,25.0,2,22.5,1.1,50.0,10.0
3,1,25.0,0,23.75,1.1,50.0,20.0
4,1,25.0,0,23.75,1.1,50.0,20.0
5,1,25.0,0,23.75,1.1,50.0,20.0
6,2,25.0,0,23.75,1.21,50.0,20.0
7,2,25.0,0,23.75,1.21,50.0,20.0
8,2,25.0,2,22.5,1.21,50.0,10.0
9,1,25.0,3,21.25,1.1,50.0,20.0
10,1,25.0,1,23.75,1.1,50.0,20.0
11,2,25.0,1,23.75,1.21,50.0,20.0
12,1,25.0,2,22.5,1.1,50.0,10.0
13,1,25.0,1,23.75,1.1,50.0,20.0
14,2,25.0,0,23.75,1.21,50.0,20.0
15,1,25.0,1,23.75,1.1,50.0,20.0
16,1,25.0,0,23.75,1.1,50.0,20.0
17,2,25.0,3,21.25,1.21,50.0,20.0
18,1,25.0,0,23.75,1.1,50.0,20.0
19,2,25.0,2,22.5,1.21,50.0,10.0
20,2,25.0,2,22.5,1.21,50.0,10.0
21,2,25.0,1,23.75,1.21,50.0,20.0
22,2,25.0,0,23.75,1.21,50.0,20.0
23,1,25.0,0,23.75,1.1,50.0,20.0
24,2,25.0,1,23.75,1.21,50.0,20.0
25,1,25.0,0,23.75,1.1,50.0,20.0
26,1,25.0,1,23.75,1.1,50.0,20.0
27,1,25.0,0,23.75,1.1,50.0,20.0
28,1,25.0,2,22.5,1.1,50.0,10.0
29,1,25.0,1,23.75,1.1,50.0,20.0
30,2,25.0,2,22.5,1.21,50.0,10.0
31,2,25.0,3,21.25,1.21,50.0,20.0
32,1,25.0,0,23.75,1.1,50.0,20.0
33,1,25.0,2,22.5,1.1,50.0,10.0
34,2,25.0,0,23.75,1.21,50.0,20.0
35,1,25.0,4,21.25,1.1,50.0,10.0
36,2,25.0,3,21.25,1.21,50.0,20.0
37,1,25.0,2,22.5,1.1,50.0,10.0
38,1,25.0,3,21.25,1.1,50.0,20.0
39,2,25.0,0,23.75,1.21,50.0,20.0
40,1,25.0,2,22.5,1.1,50.0,10.0
41,1,25.0,4,21.25,1.1,50.0,10.0
42,1,25.0,0,23.75,1.1,50.0,20.0
43,1,25.0,1,23.75,1.1,50.0,20.0
44,2,25.0,0,23.75,1.21,50.0,20.0
45,1,25.0,2,22.5,1.1,50.0,10.0
46,1,25.0,0,23.75,1.1,50.0,20.0
47,1,25.0,0,23.75,1.1,50.0,20.0
48,2,25.0,2,22.5,1.21,50.0,10.0
49,1,25.0,2,22.5,1.1,50.0,10.0
50,1,25.0,3,21.25,1.1,50.0,20.0
51,2,25.0,4,21.25,1.21,50.0,10.0
52,1,25.0,4,21.25,1.1,50.0,10.0
53,2,25.0,1,23.75,1.21,50.0,20.0
54,2,25.0,2,22.5,1.21,50.0,10.0
55,1,25.0,4,21.25,1.1,50.0,10.0
56,2,25.0,1,23.75,1.21,50.0,20.0
57,2,25.0,1,23.75,1.21,50.0,20.0
58,2,25.0,1,23.75,1.21,50.0,20.0
59,1,25.0,4,21.25,1.1,50.0,10.0
60,2,25.0,0,23.75,1.21,50.0,20.0
